"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 4_nodes_1.csv 2 2000",,,,"Date:","15 Oct 2018 11:29:28 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
15-10 11:45:36,0.0,0.025,99.975,0.0,0.0,0.0,1993998336.0,11350016.0,49197056.0,1.99215767552e+11,0.010,2.880,7.290,7470.0,0.0
15-10 11:45:38,0.0,0.0,100.0,0.0,0.0,0.0,1993998336.0,11350016.0,49197056.0,1.99215767552e+11,0.010,2.880,7.290,7470.0,0.0
15-10 11:45:40,0.0,0.013,99.987,0.0,0.0,0.0,1993990144.0,11358208.0,49197056.0,1.99215767552e+11,0.010,2.830,7.250,6480.0,0.0
15-10 11:45:42,0.0,0.013,99.987,0.0,0.0,0.0,1993990144.0,11358208.0,49197056.0,1.99215767552e+11,0.010,2.830,7.250,6450.0,27.0
15-10 11:45:44,0.0,0.013,99.987,0.0,0.0,0.0,1993990144.0,11358208.0,49197056.0,1.99215767552e+11,0.010,2.830,7.250,7740.0,0.0
15-10 11:45:46,0.013,0.013,99.975,0.0,0.0,0.0,1993981952.0,11366400.0,49197056.0,1.99215767552e+11,0.0,2.790,7.210,7800.0,0.0
15-10 11:45:48,0.0,0.013,99.987,0.0,0.0,0.0,1993981952.0,11366400.0,49197056.0,1.99215767552e+11,0.0,2.790,7.210,6990.0,0.0
15-10 11:45:50,0.0,0.025,99.975,0.0,0.0,0.0,1993981952.0,11366400.0,49197056.0,1.99215767552e+11,0.0,2.740,7.170,6630.0,0.0
15-10 11:45:52,0.0,0.013,99.987,0.0,0.0,0.0,1993973760.0,11374592.0,49197056.0,1.99215767552e+11,0.0,2.740,7.170,7350.0,0.0
15-10 11:45:54,0.0,0.0,100.0,0.0,0.0,0.0,1993973760.0,11374592.0,49197056.0,1.99215767552e+11,0.0,2.740,7.170,7470.0,0.0
15-10 11:45:56,0.0,0.025,99.975,0.0,0.0,0.0,1993969664.0,11374592.0,49201152.0,1.99215767552e+11,0.0,2.690,7.130,6960.0,0.0
15-10 11:45:58,0.0,0.0,100.0,0.0,0.0,0.0,1993961472.0,11382784.0,49201152.0,1.99215767552e+11,0.0,2.690,7.130,7200.0,0.0
15-10 11:46:00,0.0,0.013,99.987,0.0,0.0,0.0,1993961472.0,11382784.0,49201152.0,1.99215767552e+11,0.0,2.650,7.090,6810.0,0.0
15-10 11:46:02,0.0,0.012,99.988,0.0,0.0,0.0,1993961472.0,11382784.0,49201152.0,1.99215767552e+11,0.0,2.650,7.090,5940.0,0.0
15-10 11:46:04,0.0,0.013,99.987,0.0,0.0,0.0,1993953280.0,11390976.0,49201152.0,1.99215767552e+11,0.0,2.650,7.090,5040.0,0.0
15-10 11:46:06,0.013,0.013,99.975,0.0,0.0,0.0,1993953280.0,11390976.0,49201152.0,1.99215767552e+11,0.0,2.600,7.050,6060.0,0.0
15-10 11:46:08,0.0,0.013,99.987,0.0,0.0,0.0,1993953280.0,11390976.0,49201152.0,1.99215767552e+11,0.0,2.600,7.050,6930.0,33.0
15-10 11:46:10,0.0,0.013,99.987,0.0,0.0,0.0,1993945088.0,11399168.0,49201152.0,1.99215767552e+11,0.0,2.560,7.020,7140.0,0.0
15-10 11:46:12,0.0,0.0,100.0,0.0,0.0,0.0,1993945088.0,11399168.0,49201152.0,1.99215767552e+11,0.0,2.560,7.020,6450.0,0.0
15-10 11:46:14,0.0,0.013,99.987,0.0,0.0,0.0,1993945088.0,11399168.0,49201152.0,1.99215767552e+11,0.0,2.560,7.020,6960.0,0.0
15-10 11:46:16,0.0,0.013,99.987,0.0,0.0,0.0,1993801728.0,11407360.0,49201152.0,1.9921590272e+11,0.0,2.520,6.980,6838.0,114.0
15-10 11:46:18,0.0,0.013,99.987,0.0,0.0,0.0,1993809920.0,11407360.0,49201152.0,1.99215894528e+11,0.0,2.520,6.980,6150.0,0.0
15-10 11:46:20,0.0,0.025,99.975,0.0,0.0,0.0,1993809920.0,11407360.0,49201152.0,1.99215894528e+11,0.0,2.470,6.940,6630.0,0.0
15-10 11:46:22,0.0,0.013,99.987,0.0,0.0,0.0,1993809920.0,11415552.0,49192960.0,1.99215894528e+11,0.0,2.470,6.940,6810.0,0.0
15-10 11:46:24,0.0,0.013,99.987,0.0,0.0,0.0,1993801728.0,11415552.0,49201152.0,1.99215894528e+11,0.0,2.470,6.940,6390.0,0.0
15-10 11:46:26,0.0,0.013,99.987,0.0,0.0,0.0,1993801728.0,11415552.0,49201152.0,1.99215894528e+11,0.0,2.430,6.900,6720.0,0.0
15-10 11:46:28,0.0,0.013,99.987,0.0,0.0,0.0,1993793536.0,11423744.0,49201152.0,1.99215894528e+11,0.0,2.430,6.900,6090.0,0.0
15-10 11:46:30,0.0,0.013,99.987,0.0,0.0,0.0,1993793536.0,11423744.0,49201152.0,1.99215894528e+11,0.0,2.390,6.860,6060.0,27.0
15-10 11:46:32,0.0,0.012,99.988,0.0,0.0,0.0,1993793536.0,11423744.0,49201152.0,1.99215894528e+11,0.0,2.390,6.860,6060.0,0.0
15-10 11:46:34,0.0,0.013,99.987,0.0,0.0,0.0,1993785344.0,11431936.0,49201152.0,1.99215894528e+11,0.0,2.390,6.860,5790.0,0.0
15-10 11:46:36,0.013,0.013,99.975,0.0,0.0,0.0,1993785344.0,11431936.0,49201152.0,1.99215894528e+11,0.0,2.350,6.830,6240.0,0.0
15-10 11:46:38,0.0,0.013,99.987,0.0,0.0,0.0,1993785344.0,11431936.0,49201152.0,1.99215894528e+11,0.0,2.350,6.830,6690.0,0.0
15-10 11:46:40,0.0,0.0,100.0,0.0,0.0,0.0,1993777152.0,11440128.0,49201152.0,1.99215894528e+11,0.0,2.310,6.790,6510.0,0.0
15-10 11:46:42,0.0,0.013,99.987,0.0,0.0,0.0,1993777152.0,11440128.0,49201152.0,1.99215894528e+11,0.0,2.310,6.790,7170.0,0.0
15-10 11:46:44,0.0,0.013,99.987,0.0,0.0,0.0,1993777152.0,11440128.0,49201152.0,1.99215894528e+11,0.0,2.310,6.790,7380.0,0.0
15-10 11:46:46,0.0,0.025,99.975,0.0,0.0,0.0,1993768960.0,11448320.0,49201152.0,1.99215894528e+11,0.0,2.270,6.750,6780.0,0.0
15-10 11:46:48,0.0,0.0,100.0,0.0,0.0,0.0,1993768960.0,11448320.0,49201152.0,1.99215894528e+11,0.0,2.270,6.750,6630.0,0.0
15-10 11:46:50,0.0,0.037,99.963,0.0,0.0,0.0,1993768960.0,11448320.0,49201152.0,1.99215894528e+11,0.0,2.240,6.720,6420.0,0.0
15-10 11:46:52,0.0,0.013,99.987,0.0,0.0,0.0,1993760768.0,11456512.0,49201152.0,1.99215894528e+11,0.0,2.240,6.720,19920.0,0.0
15-10 11:46:54,0.0,0.0,100.0,0.0,0.0,0.0,1993760768.0,11456512.0,49201152.0,1.99215894528e+11,0.0,2.240,6.720,19170.0,0.0
15-10 11:46:56,0.0,0.025,99.975,0.0,0.0,0.0,1993760768.0,11456512.0,49201152.0,1.99215894528e+11,0.0,2.200,6.680,11880.0,0.0
15-10 11:46:58,0.0,0.0,100.0,0.0,0.0,0.0,1993752576.0,11464704.0,49201152.0,1.99215894528e+11,0.0,2.200,6.680,6210.0,27.0
15-10 11:47:00,0.0,0.013,99.987,0.0,0.0,0.0,1993752576.0,11464704.0,49201152.0,1.99215894528e+11,0.0,2.160,6.640,7140.0,0.0
15-10 11:47:02,0.0,0.013,99.987,0.0,0.0,0.0,1993748480.0,11464704.0,49205248.0,1.99215894528e+11,0.0,2.160,6.640,8310.0,0.0
15-10 11:47:04,0.0,0.013,99.987,0.0,0.0,0.0,1993740288.0,11472896.0,49205248.0,1.99215894528e+11,0.0,2.160,6.640,8820.0,0.0
15-10 11:47:06,0.013,0.013,99.975,0.0,0.0,0.0,1993740288.0,11472896.0,49205248.0,1.99215894528e+11,0.0,2.130,6.610,9390.0,0.0
15-10 11:47:08,0.0,0.013,99.987,0.0,0.0,0.0,1993740288.0,11472896.0,49205248.0,1.99215894528e+11,0.0,2.130,6.610,7860.0,0.0
15-10 11:47:10,0.0,0.013,99.987,0.0,0.0,0.0,1993859072.0,11481088.0,49205248.0,1.99215767552e+11,0.0,2.090,6.570,7860.0,27.0
15-10 11:47:12,0.0,0.0,100.0,0.0,0.0,0.0,1993859072.0,11481088.0,49205248.0,1.99215767552e+11,0.0,2.090,6.570,31153.500,264.500
15-10 11:47:14,0.0,0.013,99.987,0.0,0.0,0.0,1993859072.0,11481088.0,49205248.0,1.99215767552e+11,0.0,2.090,6.570,30960.0,0.0
15-10 11:47:16,0.0,0.025,99.975,0.0,0.0,0.0,1993850880.0,11489280.0,49205248.0,1.99215767552e+11,0.0,2.060,6.540,17340.0,0.0
15-10 11:47:18,0.0,0.013,99.987,0.0,0.0,0.0,1993850880.0,11489280.0,49205248.0,1.99215767552e+11,0.0,2.060,6.540,7680.0,0.0
15-10 11:47:20,0.0,0.025,99.975,0.0,0.0,0.0,1993850880.0,11489280.0,49205248.0,1.99215767552e+11,0.0,2.020,6.500,7260.0,0.0
15-10 11:47:22,0.0,0.0,100.0,0.0,0.0,0.0,1993842688.0,11497472.0,49205248.0,1.99215767552e+11,0.0,2.020,6.500,7020.0,0.0
15-10 11:47:24,0.0,0.013,99.987,0.0,0.0,0.0,1993842688.0,11497472.0,49205248.0,1.99215767552e+11,0.0,2.020,6.500,8880.0,0.0
15-10 11:47:26,0.0,0.025,99.975,0.0,0.0,0.0,1993842688.0,11497472.0,49205248.0,1.99215767552e+11,0.0,1.990,6.470,9540.0,0.0
15-10 11:47:28,0.0,0.013,99.987,0.0,0.0,0.0,1993834496.0,11505664.0,49205248.0,1.99215767552e+11,0.0,1.990,6.470,8940.0,0.0
15-10 11:47:30,0.0,0.013,99.987,0.0,0.0,0.0,1993834496.0,11505664.0,49205248.0,1.99215767552e+11,0.0,1.950,6.430,7050.0,0.0
15-10 11:47:32,0.0,0.013,99.987,0.0,0.0,0.0,1993834496.0,11505664.0,49205248.0,1.99215767552e+11,0.0,1.950,6.430,6930.0,0.0
15-10 11:47:34,0.0,0.013,99.987,0.0,0.0,0.0,1993826304.0,11513856.0,49205248.0,1.99215767552e+11,0.0,1.950,6.430,7890.0,0.0
15-10 11:47:36,0.0,0.013,99.987,0.0,0.0,0.0,1993826304.0,11513856.0,49205248.0,1.99215767552e+11,0.0,1.920,6.400,9420.0,0.0
15-10 11:47:38,0.0,0.013,99.987,0.0,0.0,0.0,1993826304.0,11513856.0,49205248.0,1.99215767552e+11,0.0,1.920,6.400,9663.0,66.0
15-10 11:47:40,0.0,0.013,99.987,0.0,0.0,0.0,1993818112.0,11522048.0,49205248.0,1.99215767552e+11,0.0,1.890,6.360,9450.0,0.0
15-10 11:47:42,0.0,0.013,99.987,0.0,0.0,0.0,1993818112.0,11522048.0,49205248.0,1.99215767552e+11,0.0,1.890,6.360,9570.0,0.0
15-10 11:47:44,0.0,0.013,99.987,0.0,0.0,0.0,1993818112.0,11522048.0,49205248.0,1.99215767552e+11,0.0,1.890,6.360,10140.0,0.0
15-10 11:47:46,0.0,0.013,99.987,0.0,0.0,0.0,1993809920.0,11530240.0,49205248.0,1.99215767552e+11,0.0,1.860,6.330,10080.0,0.0
15-10 11:47:48,0.0,0.025,99.975,0.0,0.0,0.0,1993809920.0,11530240.0,49205248.0,1.99215767552e+11,0.0,1.860,6.330,10620.0,0.0
15-10 11:47:50,0.0,0.025,99.975,0.0,0.0,0.0,1993809920.0,11530240.0,49205248.0,1.99215767552e+11,0.0,1.830,6.290,9540.0,0.0
15-10 11:47:52,0.0,0.013,99.987,0.0,0.0,0.0,1993801728.0,11538432.0,49205248.0,1.99215767552e+11,0.0,1.830,6.290,8730.0,27.0
15-10 11:47:54,0.0,0.013,99.987,0.0,0.0,0.0,1993801728.0,11538432.0,49205248.0,1.99215767552e+11,0.0,1.830,6.290,8190.0,0.0
15-10 11:47:56,0.0,0.025,99.975,0.0,0.0,0.0,1993801728.0,11538432.0,49205248.0,1.99215767552e+11,0.0,1.800,6.260,7620.0,0.0
15-10 11:47:58,0.0,0.013,99.987,0.0,0.0,0.0,1993793536.0,11546624.0,49205248.0,1.99215767552e+11,0.0,1.800,6.260,7410.0,0.0
15-10 11:48:00,0.0,0.013,99.987,0.0,0.0,0.0,1993793536.0,11546624.0,49205248.0,1.99215767552e+11,0.0,1.770,6.230,6930.0,0.0
15-10 11:48:02,0.0,0.013,99.987,0.0,0.0,0.0,1993793536.0,11546624.0,49205248.0,1.99215767552e+11,0.0,1.770,6.230,7020.0,27.0
15-10 11:48:04,0.0,0.013,99.987,0.0,0.0,0.0,1993785344.0,11554816.0,49205248.0,1.99215767552e+11,0.0,1.770,6.230,7530.0,0.0
15-10 11:48:06,0.0,0.025,99.975,0.0,0.0,0.0,1993785344.0,11554816.0,49205248.0,1.99215767552e+11,0.0,1.740,6.190,7170.0,0.0
15-10 11:48:08,0.0,0.012,99.988,0.0,0.0,0.0,1993781248.0,11554816.0,49209344.0,1.99215767552e+11,0.0,1.740,6.190,7980.0,0.0
15-10 11:48:10,0.0,0.0,100.0,0.0,0.0,0.0,1993531392.0,11563008.0,49209344.0,1.99216009216e+11,0.0,1.710,6.160,7770.0,0.0
15-10 11:48:12,0.0,0.013,99.987,0.0,0.0,0.0,1993531392.0,11563008.0,49209344.0,1.99216009216e+11,0.0,1.710,6.160,6540.0,0.0
15-10 11:48:14,0.0,0.025,99.975,0.0,0.0,0.0,1993531392.0,11563008.0,49209344.0,1.99216009216e+11,0.0,1.710,6.160,7020.0,0.0
15-10 11:48:16,0.0,0.025,99.975,0.0,0.0,0.0,1993523200.0,11571200.0,49209344.0,1.99216009216e+11,0.0,1.680,6.130,8400.0,0.0
15-10 11:48:18,0.0,0.013,99.987,0.0,0.0,0.0,1993523200.0,11571200.0,49209344.0,1.99216009216e+11,0.0,1.680,6.130,8160.0,0.0
15-10 11:48:20,0.0,0.025,99.975,0.0,0.0,0.0,1993523200.0,11571200.0,49209344.0,1.99216009216e+11,0.0,1.650,6.090,8070.0,0.0
15-10 11:48:22,0.0,0.013,99.987,0.0,0.0,0.0,1993515008.0,11579392.0,49209344.0,1.99216009216e+11,0.0,1.650,6.090,7920.0,0.0
15-10 11:48:24,0.0,0.013,99.987,0.0,0.0,0.0,1993515008.0,11579392.0,49209344.0,1.99216009216e+11,0.0,1.650,6.090,8520.0,0.0
15-10 11:48:26,0.0,0.037,99.963,0.0,0.0,0.0,1993515008.0,11579392.0,49209344.0,1.99216009216e+11,0.0,1.620,6.060,8220.0,0.0
15-10 11:48:28,0.0,0.013,99.987,0.0,0.0,0.0,1993506816.0,11587584.0,49209344.0,1.99216009216e+11,0.0,1.620,6.060,8160.0,0.0
15-10 11:48:30,0.0,0.013,99.987,0.0,0.0,0.0,1993506816.0,11587584.0,49209344.0,1.99216009216e+11,0.0,1.590,6.030,7890.0,0.0
15-10 11:48:32,0.0,0.013,99.987,0.0,0.0,0.0,1993506816.0,11587584.0,49209344.0,1.99216009216e+11,0.0,1.590,6.030,9300.0,0.0
15-10 11:48:34,0.0,0.013,99.987,0.0,0.0,0.0,1993498624.0,11595776.0,49209344.0,1.99216009216e+11,0.0,1.590,6.030,8610.0,0.0
15-10 11:48:36,0.0,0.013,99.987,0.0,0.0,0.0,1993498624.0,11595776.0,49209344.0,1.99216009216e+11,0.0,1.570,5.990,7320.0,0.0
15-10 11:48:38,0.0,0.013,99.987,0.0,0.0,0.0,1993498624.0,11595776.0,49209344.0,1.99216009216e+11,0.0,1.570,5.990,7590.0,0.0
15-10 11:48:40,0.0,0.013,99.987,0.0,0.0,0.0,1993490432.0,11603968.0,49209344.0,1.99216009216e+11,0.0,1.540,5.960,8040.0,0.0
15-10 11:48:42,0.0,0.013,99.987,0.0,0.0,0.0,1993490432.0,11603968.0,49209344.0,1.99216009216e+11,0.0,1.540,5.960,8220.0,0.0
15-10 11:48:44,0.0,0.013,99.987,0.0,0.0,0.0,1993490432.0,11603968.0,49209344.0,1.99216009216e+11,0.0,1.540,5.960,8070.0,0.0
15-10 11:48:46,0.0,0.013,99.987,0.0,0.0,0.0,1993355264.0,11612160.0,49209344.0,1.99216136192e+11,0.0,1.520,5.930,7920.0,0.0
15-10 11:48:48,0.0,0.013,99.987,0.0,0.0,0.0,1993355264.0,11612160.0,49209344.0,1.99216136192e+11,0.0,1.520,5.930,8250.0,0.0
15-10 11:48:50,0.0,0.025,99.975,0.0,0.0,0.0,1993228288.0,11612160.0,49209344.0,1.99216263168e+11,0.0,1.490,5.900,9420.0,0.0
15-10 11:48:52,0.0,0.013,99.987,0.0,0.0,0.0,1993220096.0,11620352.0,49209344.0,1.99216263168e+11,0.0,1.490,5.900,10380.0,29.0
15-10 11:48:54,0.0,0.013,99.987,0.0,0.0,0.0,1993220096.0,11620352.0,49209344.0,1.99216263168e+11,0.0,1.490,5.900,11400.0,0.0
15-10 11:48:56,0.0,0.013,99.987,0.0,0.0,0.0,1993220096.0,11620352.0,49209344.0,1.99216263168e+11,0.0,1.460,5.870,10800.0,0.0
15-10 11:48:58,0.0,0.013,99.987,0.0,0.0,0.0,1993211904.0,11628544.0,49209344.0,1.99216263168e+11,0.0,1.460,5.870,10020.0,0.0
15-10 11:49:00,0.0,0.013,99.987,0.0,0.0,0.0,1993211904.0,11628544.0,49209344.0,1.99216263168e+11,0.0,1.440,5.830,8130.0,0.0
15-10 11:49:02,0.0,0.013,99.987,0.0,0.0,0.0,1993211904.0,11628544.0,49209344.0,1.99216263168e+11,0.0,1.440,5.830,7440.0,0.0
15-10 11:49:04,0.0,0.0,100.0,0.0,0.0,0.0,1993203712.0,11636736.0,49209344.0,1.99216263168e+11,0.0,1.440,5.830,7200.0,0.0
15-10 11:49:06,0.0,0.025,99.963,0.013,0.0,0.0,1993330688.0,11636736.0,49209344.0,1.99216136192e+11,0.0,1.420,5.800,6660.0,0.0
15-10 11:49:08,0.0,0.013,99.987,0.0,0.0,0.0,1993330688.0,11636736.0,49209344.0,1.99216136192e+11,0.0,1.420,5.800,6150.0,33.0
15-10 11:49:10,0.0,0.013,99.987,0.0,0.0,0.0,1993322496.0,11644928.0,49209344.0,1.99216136192e+11,0.0,1.390,5.770,6360.0,0.0
15-10 11:49:12,0.0,0.0,100.0,0.0,0.0,0.0,1993322496.0,11644928.0,49209344.0,1.99216136192e+11,0.0,1.390,5.770,7020.0,0.0
15-10 11:49:14,0.0,0.012,99.988,0.0,0.0,0.0,1993318400.0,11644928.0,49213440.0,1.99216136192e+11,0.0,1.390,5.770,7110.0,0.0
15-10 11:49:16,0.0,0.025,99.975,0.0,0.0,0.0,1993175040.0,11653120.0,49213440.0,1.9921627136e+11,0.0,1.370,5.740,6628.0,114.0
15-10 11:49:18,0.0,0.013,99.987,0.0,0.0,0.0,1993183232.0,11653120.0,49213440.0,1.99216263168e+11,0.0,1.370,5.740,6210.0,0.0
15-10 11:49:20,0.0,0.025,99.975,0.0,0.0,0.0,1993056256.0,11653120.0,49213440.0,1.99216390144e+11,0.0,1.350,5.710,7350.0,0.0
15-10 11:49:22,0.0,0.0,100.0,0.0,0.0,0.0,1993048064.0,11661312.0,49213440.0,1.99216390144e+11,0.0,1.350,5.710,8250.0,27.0
15-10 11:49:24,0.0,0.013,99.987,0.0,0.0,0.0,1993048064.0,11661312.0,49213440.0,1.99216390144e+11,0.0,1.350,5.710,7530.0,0.0
15-10 11:49:26,0.0,0.025,99.975,0.0,0.0,0.0,1993048064.0,11661312.0,49213440.0,1.99216390144e+11,0.0,1.320,5.680,6810.0,0.0
15-10 11:49:28,0.0,0.013,99.987,0.0,0.0,0.0,1993039872.0,11669504.0,49213440.0,1.99216390144e+11,0.0,1.320,5.680,6900.0,0.0
15-10 11:49:30,0.0,0.0,100.0,0.0,0.0,0.0,1993039872.0,11669504.0,49213440.0,1.99216390144e+11,0.0,1.300,5.650,7800.0,0.0
15-10 11:49:32,0.0,0.013,99.987,0.0,0.0,0.0,1993039872.0,11669504.0,49213440.0,1.99216390144e+11,0.0,1.300,5.650,8850.0,0.0
15-10 11:49:34,0.0,0.013,99.987,0.0,0.0,0.0,1993031680.0,11677696.0,49213440.0,1.99216390144e+11,0.0,1.300,5.650,7980.0,0.0
15-10 11:49:36,0.013,0.013,99.975,0.0,0.0,0.0,1993031680.0,11677696.0,49213440.0,1.99216390144e+11,0.0,1.280,5.620,7980.0,0.0
15-10 11:49:38,0.0,0.013,99.987,0.0,0.0,0.0,1993031680.0,11677696.0,49213440.0,1.99216390144e+11,0.0,1.280,5.620,7500.0,0.0
15-10 11:49:40,0.0,0.013,99.987,0.0,0.0,0.0,1993023488.0,11685888.0,49213440.0,1.99216390144e+11,0.0,1.260,5.590,7860.0,0.0
15-10 11:49:42,0.0,0.013,99.987,0.0,0.0,0.0,1993023488.0,11685888.0,49213440.0,1.99216390144e+11,0.0,1.260,5.590,8880.0,27.0
15-10 11:49:44,0.0,0.0,100.0,0.0,0.0,0.0,1992896512.0,11685888.0,49213440.0,1.9921651712e+11,0.0,1.260,5.590,10050.0,0.0
15-10 11:49:46,0.0,0.025,99.975,0.0,0.0,0.0,1992888320.0,11694080.0,49213440.0,1.9921651712e+11,0.0,1.240,5.560,9420.0,0.0
15-10 11:49:48,0.0,0.0,100.0,0.0,0.0,0.0,1992888320.0,11694080.0,49213440.0,1.9921651712e+11,0.0,1.240,5.560,9180.0,0.0
15-10 11:49:50,0.0,0.037,99.963,0.0,0.0,0.0,1992888320.0,11694080.0,49213440.0,1.9921651712e+11,0.0,1.220,5.530,7620.0,0.0
15-10 11:49:52,0.0,0.013,99.987,0.0,0.0,0.0,1992880128.0,11702272.0,49213440.0,1.9921651712e+11,0.0,1.220,5.530,6660.0,0.0
15-10 11:49:54,0.0,0.0,100.0,0.0,0.0,0.0,1992880128.0,11702272.0,49213440.0,1.9921651712e+11,0.0,1.220,5.530,6570.0,0.0
15-10 11:49:56,0.012,0.025,99.963,0.0,0.0,0.0,1992753152.0,11702272.0,49213440.0,1.99216644096e+11,0.0,1.200,5.500,7410.0,0.0
15-10 11:49:58,0.0,0.0,100.0,0.0,0.0,0.0,1992871936.0,11710464.0,49213440.0,1.9921651712e+11,0.0,1.200,5.500,8580.0,0.0
15-10 11:50:00,0.0,0.013,99.987,0.0,0.0,0.0,1992814592.0,11710464.0,49213440.0,1.99216574464e+11,0.0,1.180,5.470,8340.0,0.0
15-10 11:50:02,0.0,0.013,99.987,0.0,0.0,0.0,1992814592.0,11710464.0,49213440.0,1.99216574464e+11,0.0,1.180,5.470,8790.0,0.0
15-10 11:50:04,0.0,0.013,99.987,0.0,0.0,0.0,1992806400.0,11718656.0,49213440.0,1.99216574464e+11,0.0,1.180,5.470,9870.0,0.0
15-10 11:50:06,0.0,0.013,99.987,0.0,0.0,0.0,1992806400.0,11718656.0,49213440.0,1.99216574464e+11,0.0,1.160,5.440,10440.0,0.0
15-10 11:50:08,0.0,0.013,99.987,0.0,0.0,0.0,1992806400.0,11718656.0,49213440.0,1.99216574464e+11,0.0,1.160,5.440,10260.0,0.0
15-10 11:50:10,0.0,0.013,99.987,0.0,0.0,0.0,1992798208.0,11726848.0,49213440.0,1.99216574464e+11,0.0,1.140,5.410,9240.0,0.0
15-10 11:50:12,0.0,0.013,99.987,0.0,0.0,0.0,1992798208.0,11726848.0,49213440.0,1.99216574464e+11,0.0,1.140,5.410,8610.0,0.0
15-10 11:50:14,0.0,0.013,99.987,0.0,0.0,0.0,1992798208.0,11726848.0,49213440.0,1.99216574464e+11,0.0,1.140,5.410,10020.0,27.0
15-10 11:50:16,0.0,0.013,99.987,0.0,0.0,0.0,1992790016.0,11735040.0,49213440.0,1.99216574464e+11,0.0,1.120,5.380,10470.0,0.0
15-10 11:50:18,0.0,0.013,99.987,0.0,0.0,0.0,1992790016.0,11735040.0,49213440.0,1.99216574464e+11,0.0,1.120,5.380,9030.0,101.0
15-10 11:50:20,0.0,0.025,99.975,0.0,0.0,0.0,1992634368.0,11735040.0,49217536.0,1.99216726016e+11,0.0,1.100,5.350,7800.0,0.0
15-10 11:50:22,0.0,0.0,100.0,0.0,0.0,0.0,1992499200.0,11743232.0,49217536.0,1.99216852992e+11,0.0,1.100,5.350,8670.0,0.0
15-10 11:50:24,0.013,0.050,99.900,0.025,0.0,0.013,1993089024.0,13008896.0,50151424.0,1.99214063616e+11,0.0,1.100,5.350,9150.0,0.0
15-10 11:50:26,0.0,0.025,99.975,0.0,0.0,0.0,1992577024.0,13008896.0,50151424.0,1.99214575616e+11,0.0,1.080,5.320,8940.0,27.0
15-10 11:50:28,0.0,0.013,99.987,0.0,0.0,0.0,1992314880.0,13017088.0,50151424.0,1.99214829568e+11,0.0,1.080,5.320,9330.0,0.0
15-10 11:50:30,0.012,0.012,99.975,0.0,0.0,0.0,1992704000.0,13017088.0,50151424.0,1.99214440448e+11,0.0,1.060,5.290,9550.0,90.500
15-10 11:50:32,0.0,0.013,99.987,0.0,0.0,0.0,1992974336.0,13017088.0,50151424.0,1.99214170112e+11,0.0,1.060,5.290,10255.500,1245.0
15-10 11:50:34,0.0,0.013,99.987,0.0,0.0,0.0,1992540160.0,13025280.0,50151424.0,1.99214596096e+11,0.0,1.060,5.290,7208.0,176.0
15-10 11:50:36,0.0,0.025,99.975,0.0,0.0,0.0,1992413184.0,13025280.0,50151424.0,1.99214723072e+11,0.0,1.040,5.260,6240.0,0.0
15-10 11:50:38,0.0,0.0,100.0,0.0,0.0,0.0,1992413184.0,13025280.0,50151424.0,1.99214723072e+11,0.0,1.040,5.260,8073.0,66.0
15-10 11:50:40,0.0,0.013,99.987,0.0,0.0,0.0,1992404992.0,13033472.0,50151424.0,1.99214723072e+11,0.0,1.030,5.230,7710.0,0.0
15-10 11:50:42,0.0,0.013,99.987,0.0,0.0,0.0,1992396800.0,13033472.0,50151424.0,1.99214731264e+11,0.0,1.030,5.230,8310.0,0.0
15-10 11:50:44,0.0,0.013,99.987,0.0,0.0,0.0,1992269824.0,13033472.0,50151424.0,1.9921485824e+11,0.0,1.030,5.230,8370.0,0.0
15-10 11:50:46,0.0,0.013,99.987,0.0,0.0,0.0,1992261632.0,13041664.0,50151424.0,1.9921485824e+11,0.0,1.010,5.200,7650.0,0.0
15-10 11:50:48,0.0,0.013,99.987,0.0,0.0,0.0,1992261632.0,13041664.0,50151424.0,1.9921485824e+11,0.0,1.010,5.200,7530.0,27.0
15-10 11:50:50,0.0,0.025,99.975,0.0,0.0,0.0,1992261632.0,13041664.0,50151424.0,1.9921485824e+11,0.0,0.990,5.180,8520.0,0.0
15-10 11:50:52,0.0,0.013,99.987,0.0,0.0,0.0,1992253440.0,13049856.0,50151424.0,1.9921485824e+11,0.0,0.990,5.180,8460.0,0.0
15-10 11:50:54,0.0,0.012,99.988,0.0,0.0,0.0,1992253440.0,13049856.0,50151424.0,1.9921485824e+11,0.0,0.990,5.180,8370.0,0.0
15-10 11:50:56,0.0,0.013,99.987,0.0,0.0,0.0,1992253440.0,13049856.0,50151424.0,1.9921485824e+11,0.0,0.980,5.150,7560.0,0.0
15-10 11:50:58,0.0,0.013,99.987,0.0,0.0,0.0,1992245248.0,13058048.0,50151424.0,1.9921485824e+11,0.0,0.980,5.150,7860.0,0.0
15-10 11:51:00,0.0,0.013,99.987,0.0,0.0,0.0,1992245248.0,13058048.0,50151424.0,1.9921485824e+11,0.0,0.960,5.120,7560.0,0.0
