"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 1_node.csv 2 2000",,,,"Date:","15 Oct 2018 13:37:45 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
15-10 13:52:22,42.649,3.507,53.831,0.0,0.0,0.012,63357595648.0,21954560.0,1188999168.0,1.36701763584e+11,19.280,18.410,12.310,7645.0,81.0
15-10 13:52:24,39.320,3.260,57.420,0.0,0.0,0.0,63381082112.0,21958656.0,1189593088.0,1.36677679104e+11,19.280,18.410,12.310,7355.0,135.0
15-10 13:52:26,35.902,4.061,60.038,0.0,0.0,0.0,63598694400.0,21958656.0,1190273024.0,1.3645938688e+11,19.280,18.410,12.310,6171.0,81.0
15-10 13:52:28,36.159,3.753,60.088,0.0,0.0,0.0,63637045248.0,21966848.0,1190510592.0,1.36420790272e+11,18.220,18.200,12.270,5880.0,0.0
15-10 13:52:30,29.951,3.555,66.494,0.0,0.0,0.0,64101748736.0,21966848.0,1190510592.0,1.35956086784e+11,18.220,18.200,12.270,6630.0,0.0
15-10 13:52:32,28.534,2.488,68.979,0.0,0.0,0.0,63873851392.0,21966848.0,1190866944.0,1.36183627776e+11,16.840,17.920,12.210,6750.0,0.0
15-10 13:52:34,40.737,6.318,52.932,0.0,0.0,0.013,63599394816.0,21975040.0,1191170048.0,1.36457773056e+11,16.840,17.920,12.210,6720.0,0.0
15-10 13:52:36,41.931,4.0,54.069,0.0,0.0,0.0,63506513920.0,21975040.0,1191489536.0,1.36550334464e+11,16.840,17.920,12.210,6540.0,0.0
15-10 13:52:38,40.055,3.923,56.022,0.0,0.0,0.0,63764541440.0,21975040.0,1191915520.0,1.3629188096e+11,15.570,17.640,12.150,6600.0,0.0
15-10 13:52:40,35.106,2.797,62.097,0.0,0.0,0.0,63815815168.0,21983232.0,1192452096.0,1.36240062464e+11,15.570,17.640,12.150,6690.0,0.0
15-10 13:52:42,35.624,4.757,59.620,0.0,0.0,0.0,64086478848.0,21983232.0,1192452096.0,1.35969398784e+11,14.400,17.360,12.090,6780.0,0.0
15-10 13:52:44,27.945,3.001,69.042,0.0,0.0,0.013,63883862016.0,21983232.0,1192861696.0,1.36171606016e+11,14.400,17.360,12.090,6478.0,114.0
15-10 13:52:46,31.801,2.935,65.264,0.0,0.0,0.0,63868116992.0,21995520.0,1193336832.0,1.36186863616e+11,14.400,17.360,12.090,6390.0,0.0
15-10 13:52:48,41.326,3.070,55.604,0.0,0.0,0.0,63968231424.0,21995520.0,1193664512.0,1.36086421504e+11,16.770,17.800,12.260,6510.0,0.0
15-10 13:52:50,42.461,3.713,53.826,0.0,0.0,0.0,63888027648.0,21995520.0,1193959424.0,1.36166330368e+11,16.770,17.800,12.260,6480.0,0.0
15-10 13:52:52,40.592,4.037,55.359,0.013,0.0,0.0,63776899072.0,22003712.0,1194471424.0,1.36276938752e+11,16.470,17.720,12.270,5940.0,0.0
15-10 13:52:54,39.111,3.279,57.610,0.0,0.0,0.0,63980339200.0,22003712.0,1194975232.0,1.36072994816e+11,16.470,17.720,12.270,5460.0,0.0
15-10 13:52:56,33.673,3.247,63.080,0.0,0.0,0.0,63960817664.0,22003712.0,1195532288.0,1.36091959296e+11,16.470,17.720,12.270,5100.0,0.0
15-10 13:52:58,28.321,3.005,68.662,0.0,0.0,0.013,63939751936.0,22011904.0,1195524096.0,1.36113025024e+11,15.550,17.510,12.230,5460.0,0.0
15-10 13:53:00,33.621,3.473,62.906,0.0,0.0,0.0,63887880192.0,22011904.0,1195802624.0,1.3616461824e+11,15.550,17.510,12.230,6180.0,0.0
15-10 13:53:02,37.992,2.544,59.464,0.0,0.0,0.0,63476264960.0,22011904.0,1196183552.0,1.36575852544e+11,14.550,17.270,12.180,6570.0,0.0
15-10 13:53:04,42.559,3.903,53.538,0.0,0.0,0.0,63525335040.0,22020096.0,1196523520.0,1.36526434304e+11,14.550,17.270,12.180,6480.0,0.0
15-10 13:53:06,40.055,3.296,56.636,0.0,0.0,0.013,63577448448.0,22020096.0,1196949504.0,1.36473894912e+11,14.550,17.270,12.180,6780.0,0.0
15-10 13:53:08,40.270,5.066,54.664,0.0,0.0,0.0,63621750784.0,22024192.0,1197244416.0,1.36429293568e+11,13.460,17.0,12.120,7350.0,0.0
15-10 13:53:10,34.159,4.097,61.744,0.0,0.0,0.0,63825870848.0,22036480.0,1197780992.0,1.3622462464e+11,13.460,17.0,12.120,6960.0,0.0
15-10 13:53:12,34.460,3.869,61.670,0.0,0.0,0.0,64109404160.0,22036480.0,1197780992.0,1.35941091328e+11,12.460,16.730,12.060,7410.0,0.0
15-10 13:53:14,22.735,1.217,76.048,0.0,0.0,0.0,63740157952.0,22237184.0,1382957056.0,1.36124960768e+11,12.460,16.730,12.060,7650.0,0.0
15-10 13:53:16,42.276,4.521,52.904,0.237,0.0,0.062,63880671232.0,22290432.0,1426866176.0,1.3594048512e+11,12.460,16.730,12.060,7980.0,0.0
15-10 13:53:18,40.987,4.426,54.575,0.012,0.0,0.0,64194179072.0,22290432.0,1427243008.0,1.35626600448e+11,11.550,16.470,12.0,8280.0,0.0
15-10 13:53:20,39.400,3.840,56.760,0.0,0.0,0.0,64104157184.0,22298624.0,1427898368.0,1.35715958784e+11,11.550,16.470,12.0,8100.0,0.0
15-10 13:53:22,35.606,4.259,60.135,0.0,0.0,0.0,64312832000.0,22298624.0,1428111360.0,1.35507070976e+11,14.140,16.930,12.170,8340.0,0.0
15-10 13:53:24,33.961,3.764,62.276,0.0,0.0,0.0,64363044864.0,22298624.0,1428111360.0,1.35456858112e+11,14.140,16.930,12.170,7980.0,0.0
15-10 13:53:26,28.887,3.014,68.086,0.0,0.0,0.013,64388206592.0,22306816.0,1429315584.0,1.35430483968e+11,14.140,16.930,12.170,7260.0,0.0
15-10 13:53:28,34.846,3.361,61.793,0.0,0.0,0.0,64217980928.0,22306816.0,1429245952.0,1.35600779264e+11,17.260,17.530,12.390,7380.0,0.0
15-10 13:53:30,41.399,3.003,55.599,0.0,0.0,0.0,63854346240.0,22306816.0,1429536768.0,1.35964123136e+11,17.260,17.530,12.390,6930.0,0.0
15-10 13:53:32,42.221,4.053,53.726,0.0,0.0,0.0,63665590272.0,22315008.0,1430126592.0,1.36152281088e+11,16.830,17.440,12.390,7320.0,0.0
15-10 13:53:34,38.788,3.394,57.805,0.0,0.0,0.013,63566716928.0,22323200.0,1430536192.0,1.3625073664e+11,16.830,17.440,12.390,8160.0,102.500
15-10 13:53:36,39.699,4.118,56.183,0.0,0.0,0.0,63549194240.0,22323200.0,1430831104.0,1.36267964416e+11,16.830,17.440,12.390,8520.0,0.0
15-10 13:53:38,33.539,3.554,62.906,0.0,0.0,0.0,63593631744.0,22331392.0,1431326720.0,1.36223023104e+11,16.210,17.300,12.370,8820.0,0.0
15-10 13:53:40,30.615,3.088,66.297,0.0,0.0,0.0,63760769024.0,22331392.0,1431326720.0,1.36055885824e+11,16.210,17.300,12.370,7890.0,0.0
15-10 13:53:42,32.068,3.096,64.836,0.0,0.0,0.0,64056582144.0,22331392.0,1431654400.0,1.35759745024e+11,14.990,17.020,12.310,8250.0,0.0
15-10 13:53:44,38.192,2.050,59.759,0.0,0.0,0.0,63781683200.0,22339584.0,1431941120.0,1.36034349056e+11,14.990,17.020,12.310,7620.0,0.0
15-10 13:53:46,42.109,3.770,54.122,0.0,0.0,0.0,63565676544.0,22339584.0,1432186880.0,1.36250109952e+11,14.990,17.020,12.310,7170.0,0.0
15-10 13:53:48,41.464,3.867,54.656,0.0,0.0,0.013,63646937088.0,22339584.0,1432592384.0,1.36168443904e+11,13.870,16.760,12.250,7503.0,66.0
15-10 13:53:50,35.304,3.763,60.933,0.0,0.0,0.0,63990247424.0,22347776.0,1433186304.0,1.35824531456e+11,13.870,16.760,12.250,6870.0,27.0
15-10 13:53:52,35.753,4.401,59.847,0.0,0.0,0.0,64037003264.0,22347776.0,1433550848.0,1.35777411072e+11,16.280,17.210,12.420,7260.0,0.0
15-10 13:53:54,34.713,3.292,61.995,0.0,0.0,0.0,64478322688.0,22347776.0,1434320896.0,1.353353216e+11,16.280,17.210,12.420,6750.0,27.0
15-10 13:53:56,28.130,2.226,69.644,0.0,0.0,0.0,64031236096.0,22360064.0,1434116096.0,1.35782600704e+11,16.280,17.210,12.420,6420.0,0.0
15-10 13:53:58,37.362,2.701,59.937,0.0,0.0,0.0,63784005632.0,22360064.0,1434546176.0,1.36029401088e+11,18.820,17.720,12.610,6660.0,0.0
15-10 13:54:00,42.157,3.774,54.069,0.0,0.0,0.0,63863554048.0,22360064.0,1434845184.0,1.35949553664e+11,18.820,17.720,12.610,6240.0,0.0
15-10 13:54:02,40.885,4.215,54.899,0.0,0.0,0.0,63978082304.0,22368256.0,1435344896.0,1.35834517504e+11,18.200,17.610,12.600,6540.0,0.0
15-10 13:54:04,38.927,3.373,57.700,0.0,0.0,0.0,63853846528.0,22368256.0,1435811840.0,1.35958286336e+11,18.200,17.610,12.600,6720.0,0.0
15-10 13:54:06,34.096,2.977,62.927,0.0,0.0,0.0,63833747456.0,22368256.0,1436237824.0,1.35977959424e+11,18.200,17.610,12.600,6300.0,0.0
15-10 13:54:08,31.933,6.970,61.097,0.0,0.0,0.0,63822811136.0,22380544.0,1436233728.0,1.35988887552e+11,18.340,17.650,12.640,7200.0,0.0
15-10 13:54:10,33.830,3.705,62.466,0.0,0.0,0.0,64157691904.0,22380544.0,1436573696.0,1.35653666816e+11,18.340,17.650,12.640,6630.0,0.0
15-10 13:54:12,35.070,2.398,62.531,0.0,0.0,0.0,64033751040.0,22380544.0,1437003776.0,1.357771776e+11,17.030,17.390,12.580,5820.0,0.0
15-10 13:54:14,41.402,3.730,54.868,0.0,0.0,0.0,64314122240.0,22388736.0,1437356032.0,1.35496445952e+11,17.030,17.390,12.580,6060.0,0.0
15-10 13:54:16,42.502,3.662,53.837,0.0,0.0,0.0,64341671936.0,22388736.0,1437601792.0,1.35468650496e+11,17.030,17.390,12.580,7140.0,0.0
15-10 13:54:18,38.450,3.944,57.594,0.0,0.0,0.013,64214675456.0,22388736.0,1438154752.0,1.35595094016e+11,15.750,17.120,12.520,7170.0,0.0
15-10 13:54:20,34.220,3.073,62.694,0.0,0.0,0.013,64230289408.0,22396928.0,1438568448.0,1.35579058176e+11,15.750,17.120,12.520,6180.0,0.0
15-10 13:54:22,34.444,3.909,61.646,0.0,0.0,0.0,64444678144.0,22401024.0,1438564352.0,1.3536466944e+11,14.570,16.850,12.460,6180.0,27.0
15-10 13:54:24,25.474,2.378,72.148,0.0,0.0,0.0,64325672960.0,22401024.0,1438998528.0,1.35483240448e+11,14.570,16.850,12.460,5820.0,0.0
15-10 13:54:26,38.374,2.378,59.248,0.0,0.0,0.0,63947034624.0,22409216.0,1439313920.0,1.358615552e+11,14.570,16.850,12.460,5430.0,0.0
15-10 13:54:28,41.559,4.417,54.023,0.0,0.0,0.0,63955103744.0,22409216.0,1439592448.0,1.35853207552e+11,17.960,17.520,12.700,5070.0,0.0
15-10 13:54:30,39.117,3.836,57.047,0.0,0.0,0.0,64197066752.0,22409216.0,1439985664.0,1.35610851328e+11,17.960,17.520,12.700,4800.0,0.0
15-10 13:54:32,35.184,3.411,61.380,0.0,0.0,0.025,64275353600.0,22417408.0,1440260096.0,1.35532281856e+11,19.970,17.940,12.860,5220.0,0.0
15-10 13:54:34,36.467,3.859,59.674,0.0,0.0,0.0,64242020352.0,22417408.0,1440268288.0,1.35565606912e+11,19.970,17.940,12.860,13890.0,27.0
15-10 13:54:36,29.486,2.741,67.773,0.0,0.0,0.0,64301379584.0,22417408.0,1441337344.0,1.35505178624e+11,19.970,17.940,12.860,21540.0,0.0
15-10 13:54:38,32.054,2.621,65.325,0.0,0.0,0.0,64154828800.0,22425600.0,1441140736.0,1.35651917824e+11,19.490,17.870,12.870,21300.0,0.0
15-10 13:54:40,41.354,3.158,55.488,0.0,0.0,0.0,63981182976.0,22425600.0,1441595392.0,1.35825108992e+11,19.490,17.870,12.870,4770.0,0.0
15-10 13:54:42,42.006,3.557,54.437,0.0,0.0,0.0,63793266688.0,22425600.0,1441923072.0,1.360126976e+11,21.210,18.260,13.020,5880.0,0.0
15-10 13:54:44,39.042,5.491,55.466,0.0,0.0,0.0,64112013312.0,22433792.0,1442361344.0,1.35693504512e+11,21.210,18.260,13.020,5550.0,0.0
15-10 13:54:46,40.486,3.445,56.069,0.0,0.0,0.0,64177942528.0,22433792.0,1442779136.0,1.35627157504e+11,21.210,18.260,13.020,5670.0,0.0
15-10 13:54:48,31.893,4.071,64.036,0.0,0.0,0.0,64257040384.0,22437888.0,1443037184.0,1.35547797504e+11,20.960,18.250,13.050,6150.0,0.0
15-10 13:54:50,29.014,2.549,68.437,0.0,0.0,0.0,64213508096.0,22446080.0,1443028992.0,1.35591329792e+11,20.960,18.250,13.050,6420.0,0.0
15-10 13:54:52,31.711,2.162,66.127,0.0,0.0,0.0,64235872256.0,22446080.0,1443442688.0,1.35568551936e+11,19.360,17.970,12.980,5820.0,0.0
15-10 13:54:54,42.200,4.180,53.620,0.0,0.0,0.0,64153903104.0,22446080.0,1443741696.0,1.3565022208e+11,19.360,17.970,12.980,5730.0,0.0
15-10 13:54:56,42.373,3.161,54.466,0.0,0.0,0.0,64315039744.0,22454272.0,1444065280.0,1.35488753664e+11,19.360,17.970,12.980,5610.0,0.0
15-10 13:54:58,38.434,3.385,58.181,0.0,0.0,0.0,64452395008.0,22454272.0,1444687872.0,1.35350775808e+11,17.890,17.690,12.920,6120.0,0.0
15-10 13:55:00,35.806,3.319,60.850,0.0,0.0,0.025,64249405440.0,22454272.0,1444958208.0,1.3555349504e+11,17.890,17.690,12.920,6450.0,0.0
15-10 13:55:02,33.957,3.716,62.327,0.0,0.0,0.0,64444170240.0,22462464.0,1444950016.0,1.3535873024e+11,16.540,17.410,12.850,6690.0,0.0
15-10 13:55:04,24.596,1.997,73.395,0.0,0.0,0.013,64604147712.0,22462464.0,1445994496.0,1.35197708288e+11,16.540,17.410,12.850,6600.0,0.0
15-10 13:55:06,37.495,3.100,59.405,0.0,0.0,0.0,64279711744.0,22462464.0,1445920768.0,1.35522217984e+11,16.540,17.410,12.850,6750.0,0.0
15-10 13:55:08,42.308,3.771,53.921,0.0,0.0,0.0,64190971904.0,22470656.0,1446256640.0,1.3561061376e+11,18.890,17.880,13.030,7050.0,0.0
15-10 13:55:10,40.463,5.507,54.030,0.0,0.0,0.0,64320319488.0,22470656.0,1446678528.0,1.35480844288e+11,18.890,17.880,13.030,7710.0,0.0
15-10 13:55:12,40.294,3.422,56.271,0.0,0.0,0.013,64430538752.0,22474752.0,1447051264.0,1.35370248192e+11,18.340,17.790,13.020,8310.0,0.0
15-10 13:55:14,35.493,3.534,60.973,0.0,0.0,0.0,64361254912.0,22482944.0,1447518208.0,1.35439056896e+11,18.340,17.790,13.020,8490.0,0.0
15-10 13:55:16,34.033,3.413,62.554,0.0,0.0,0.0,64365203456.0,22482944.0,1447706624.0,1.35434919936e+11,18.340,17.790,13.020,8130.0,0.0
15-10 13:55:18,28.234,3.240,68.525,0.0,0.0,0.0,64135376896.0,22482944.0,1447706624.0,1.35664746496e+11,18.480,17.820,13.060,8130.0,33.0
15-10 13:55:20,33.903,2.161,63.936,0.0,0.0,0.0,64054644736.0,22491136.0,1448169472.0,1.35745007616e+11,18.480,17.820,13.060,7350.0,0.0
15-10 13:55:22,41.622,3.559,54.819,0.0,0.0,0.0,64153161728.0,22491136.0,1448747008.0,1.35645913088e+11,17.480,17.630,13.020,7680.0,0.0
15-10 13:55:24,41.553,3.978,54.456,0.0,0.0,0.013,64235446272.0,22491136.0,1449123840.0,1.35563251712e+11,17.480,17.630,13.020,7830.0,0.0
15-10 13:55:26,37.953,3.184,58.863,0.0,0.0,0.0,64082567168.0,22499328.0,1449336832.0,1.35715909632e+11,17.480,17.630,13.020,7050.0,27.0
15-10 13:55:28,34.446,3.539,62.015,0.0,0.0,0.0,64358400000.0,22499328.0,1450082304.0,1.35439331328e+11,16.240,17.370,12.960,7140.0,0.0
15-10 13:55:30,33.186,3.769,63.045,0.0,0.0,0.0,64513134592.0,22499328.0,1450082304.0,1.35284596736e+11,16.240,17.370,12.960,6690.0,0.0
15-10 13:55:32,26.153,2.345,71.502,0.0,0.0,0.0,64786436096.0,22507520.0,1450541056.0,1.35010828288e+11,15.020,17.090,12.900,6510.0,0.0
15-10 13:55:34,38.393,2.528,59.079,0.0,0.0,0.0,64318242816.0,22507520.0,1450893312.0,1.35478669312e+11,15.020,17.090,12.900,5790.0,27.0
15-10 13:55:36,41.281,3.834,54.885,0.0,0.0,0.0,64264310784.0,22507520.0,1451143168.0,1.35532351488e+11,15.020,17.090,12.900,6390.0,0.0
15-10 13:55:38,40.262,3.701,56.037,0.0,0.0,0.0,64120565760.0,22519808.0,1451552768.0,1.35675674624e+11,13.890,16.830,12.840,7200.0,0.0
15-10 13:55:40,35.512,3.844,60.644,0.0,0.0,0.0,64228429824.0,22519808.0,1451909120.0,1.35567454208e+11,13.890,16.830,12.840,6870.0,0.0
15-10 13:55:42,33.441,3.393,63.153,0.0,0.0,0.012,64287256576.0,22519808.0,1451909120.0,1.35508627456e+11,13.020,16.600,12.780,6660.0,0.0
15-10 13:55:44,27.029,2.456,70.515,0.0,0.0,0.0,64146448384.0,22528000.0,1452900352.0,1.35648436224e+11,13.020,16.600,12.780,6778.0,141.0
15-10 13:55:46,34.965,2.803,62.232,0.0,0.0,0.0,64064864256.0,22528000.0,1452867584.0,1.3573005312e+11,13.020,16.600,12.780,7800.0,0.0
15-10 13:55:48,43.062,3.913,53.013,0.0,0.0,0.013,63944769536.0,22528000.0,1453142016.0,1.35849873408e+11,15.660,17.090,12.960,7740.0,0.0
15-10 13:55:50,40.756,3.440,55.804,0.0,0.0,0.0,64146108416.0,22536192.0,1453457408.0,1.35648210944e+11,15.660,17.090,12.960,6900.0,0.0
15-10 13:55:52,39.544,6.924,53.532,0.0,0.0,0.0,63983063040.0,22536192.0,1453813760.0,1.35810899968e+11,18.250,17.600,13.150,7350.0,0.0
15-10 13:55:54,38.069,2.973,58.957,0.0,0.0,0.0,64056266752.0,22536192.0,1454125056.0,1.3573738496e+11,18.250,17.600,13.150,7710.0,0.0
15-10 13:55:56,33.119,3.824,63.044,0.0,0.0,0.013,64183840768.0,22544384.0,1454116864.0,1.35609810944e+11,18.250,17.600,13.150,7590.0,0.0
15-10 13:55:58,24.978,2.815,72.206,0.0,0.0,0.0,64235622400.0,22544384.0,1454514176.0,1.35557632e+11,17.670,17.490,13.140,7440.0,0.0
15-10 13:56:00,38.436,2.479,59.086,0.0,0.0,0.0,63895465984.0,22544384.0,1455001600.0,1.35897300992e+11,17.670,17.490,13.140,6480.0,0.0
15-10 13:56:02,40.805,4.087,55.109,0.0,0.0,0.0,64008560640.0,22552576.0,1455263744.0,1.35783936e+11,16.740,17.300,13.100,6030.0,0.0
15-10 13:56:04,41.872,4.027,54.102,0.0,0.0,0.0,64153468928.0,22556672.0,1455575040.0,1.3563871232e+11,16.740,17.300,13.100,6570.0,0.0
15-10 13:56:06,38.082,3.862,58.056,0.0,0.0,0.0,64115769344.0,22556672.0,1455865856.0,1.35676121088e+11,16.740,17.300,13.100,7170.0,0.0
15-10 13:56:08,33.585,5.455,60.960,0.0,0.0,0.0,63989231616.0,22564864.0,1456271360.0,1.3580224512e+11,17.400,17.430,13.160,6960.0,0.0
15-10 13:56:10,38.131,3.645,58.224,0.0,0.0,0.0,64062963712.0,22564864.0,1456275456.0,1.35728508928e+11,17.400,17.430,13.160,6750.0,0.0
15-10 13:56:12,30.984,2.182,66.835,0.0,0.0,0.0,64070004736.0,22564864.0,1456574464.0,1.35721168896e+11,16.080,17.150,13.100,7080.0,0.0
15-10 13:56:14,31.570,2.051,66.379,0.0,0.0,0.0,63870521344.0,22573056.0,1456869376.0,1.35920349184e+11,16.080,17.150,13.100,6840.0,0.0
15-10 13:56:16,42.066,3.398,54.524,0.0,0.0,0.013,63934332928.0,22573056.0,1457106944.0,1.35856300032e+11,16.080,17.150,13.100,6600.0,0.0
15-10 13:56:18,41.800,5.294,52.906,0.0,0.0,0.0,64053850112.0,22573056.0,1457446912.0,1.3573644288e+11,15.280,16.970,13.060,6180.0,27.0
15-10 13:56:20,39.325,3.923,56.740,0.012,0.0,0.0,64176738304.0,22581248.0,1458028544.0,1.35612964864e+11,15.280,16.970,13.060,6690.0,0.0
15-10 13:56:22,35.554,4.615,59.831,0.0,0.0,0.0,64312152064.0,22581248.0,1458397184.0,1.35477182464e+11,18.140,17.530,13.260,7140.0,0.0
15-10 13:56:24,28.761,6.983,64.255,0.0,0.0,0.0,64405639168.0,22581248.0,1458397184.0,1.3538369536e+11,18.140,17.530,13.260,7050.0,0.0
15-10 13:56:26,34.170,4.459,61.346,0.012,0.0,0.012,64386265088.0,22589440.0,1458614272.0,1.3540284416e+11,18.140,17.530,13.260,5850.0,27.0
15-10 13:56:28,33.643,2.510,63.847,0.0,0.0,0.0,64286187520.0,22589440.0,1458913280.0,1.3550262272e+11,20.450,18.020,13.440,6090.0,0.0
15-10 13:56:30,41.400,4.063,54.537,0.0,0.0,0.0,64344117248.0,22589440.0,1459277824.0,1.35444328448e+11,20.450,18.020,13.440,6810.0,0.0
15-10 13:56:32,42.861,3.582,53.557,0.0,0.0,0.0,64208908288.0,22601728.0,1459662848.0,1.35579140096e+11,19.850,17.940,13.440,6570.0,0.0
15-10 13:56:34,39.027,4.426,56.546,0.0,0.0,0.0,64148381696.0,22601728.0,1459924992.0,1.35639404544e+11,19.850,17.940,13.440,6120.0,0.0
15-10 13:56:36,36.137,3.756,60.107,0.0,0.0,0.0,64195854336.0,22601728.0,1460350976.0,1.3559150592e+11,19.850,17.940,13.440,5550.0,0.0
15-10 13:56:38,33.632,3.765,62.590,0.0,0.0,0.013,64148537344.0,22609920.0,1460342784.0,1.35638822912e+11,18.980,17.790,13.420,5970.0,0.0
15-10 13:56:40,29.549,2.845,67.607,0.0,0.0,0.0,64069009408.0,22609920.0,1461366784.0,1.35717326848e+11,18.980,17.790,13.420,7200.0,0.0
15-10 13:56:42,33.710,2.195,64.095,0.0,0.0,0.0,64024477696.0,22609920.0,1461186560.0,1.35762038784e+11,17.540,17.510,13.350,7800.0,0.0
15-10 13:56:44,41.506,4.103,54.378,0.0,0.0,0.013,64035028992.0,22618112.0,1461465088.0,1.35751200768e+11,17.540,17.510,13.350,7530.0,0.0
15-10 13:56:46,43.298,3.692,53.010,0.0,0.0,0.0,64154288128.0,22618112.0,1462026240.0,1.3563138048e+11,17.540,17.510,13.350,6600.0,0.0
15-10 13:56:48,38.720,3.601,57.679,0.0,0.0,0.0,64167997440.0,22618112.0,1462329344.0,1.35617368064e+11,16.220,17.240,13.290,6063.0,66.0
15-10 13:56:50,34.164,8.720,57.116,0.0,0.0,0.0,64169762816.0,22626304.0,1462939648.0,1.35614984192e+11,16.220,17.240,13.290,6150.0,0.0
15-10 13:56:52,39.519,3.536,56.946,0.0,0.0,0.0,64089858048.0,22626304.0,1463209984.0,1.35694618624e+11,19.0,17.800,13.490,6870.0,0.0
15-10 13:56:54,28.826,2.338,68.823,0.0,0.0,0.013,64167751680.0,22630400.0,1463205888.0,1.35616724992e+11,19.0,17.800,13.490,6780.0,0.0
15-10 13:56:56,29.133,1.958,68.909,0.0,0.0,0.0,64144011264.0,22638592.0,1463648256.0,1.35640014848e+11,19.0,17.800,13.490,5970.0,0.0
15-10 13:56:58,42.280,3.502,54.218,0.0,0.0,0.0,64036622336.0,22642688.0,1464139776.0,1.3574690816e+11,18.360,17.680,13.470,6990.0,0.0
15-10 13:57:00,42.964,3.762,53.249,0.0,0.0,0.025,63918178304.0,22642688.0,1464487936.0,1.35865004032e+11,18.360,17.680,13.470,6720.0,0.0
15-10 13:57:02,38.791,3.639,57.570,0.0,0.0,0.0,63919853568.0,22650880.0,1464897536.0,1.35862910976e+11,20.740,18.190,13.660,5850.0,0.0
15-10 13:57:04,35.980,3.475,60.544,0.0,0.0,0.0,63855886336.0,22650880.0,1465155584.0,1.3592662016e+11,20.740,18.190,13.660,6240.0,0.0
15-10 13:57:06,34.896,3.601,61.503,0.0,0.0,0.0,63585865728.0,22650880.0,1465155584.0,1.36196640768e+11,20.740,18.190,13.660,6810.0,0.0
15-10 13:57:08,19.813,0.858,79.329,0.0,0.0,0.0,63504404480.0,22720512.0,1657364480.0,1.36085823488e+11,19.800,18.040,13.630,6900.0,0.0
15-10 13:57:10,42.307,4.286,53.407,0.0,0.0,0.0,63473475584.0,22732800.0,1694367744.0,1.36079736832e+11,19.800,18.040,13.630,6750.0,0.0
15-10 13:57:12,39.394,3.516,57.039,0.038,0.0,0.013,63723237376.0,22732800.0,1694887936.0,1.35829454848e+11,19.090,17.920,13.620,6390.0,0.0
15-10 13:57:14,36.484,3.909,59.419,0.163,0.0,0.025,63974547456.0,22740992.0,1695350784.0,1.35577673728e+11,19.090,17.920,13.620,7230.0,0.0
15-10 13:57:16,35.543,3.817,60.640,0.0,0.0,0.0,64152748032.0,22740992.0,1695354880.0,1.35399469056e+11,19.090,17.920,13.620,6810.0,0.0
15-10 13:57:18,32.904,2.416,64.681,0.0,0.0,0.0,64198475776.0,22740992.0,1695793152.0,1.3535330304e+11,18.120,17.740,13.580,6690.0,0.0
15-10 13:57:20,30.440,2.619,66.941,0.0,0.0,0.0,64274173952.0,22753280.0,1696808960.0,1.35276576768e+11,18.120,17.740,13.580,5520.0,0.0
15-10 13:57:22,39.552,2.915,57.533,0.0,0.0,0.0,64025194496.0,22753280.0,1696731136.0,1.35525634048e+11,19.550,18.040,13.700,6180.0,0.0
15-10 13:57:24,42.587,3.841,53.559,0.0,0.0,0.013,64038088704.0,22753280.0,1697443840.0,1.35512027136e+11,19.550,18.040,13.700,6900.0,0.0
15-10 13:57:26,38.789,7.379,53.832,0.0,0.0,0.0,64365514752.0,22761472.0,1697812480.0,1.35184224256e+11,19.550,18.040,13.700,7050.0,0.0
15-10 13:57:28,36.733,3.633,59.634,0.0,0.0,0.0,64149639168.0,22761472.0,1698263040.0,1.3539964928e+11,18.070,17.760,13.640,6720.0,0.0
15-10 13:57:30,34.315,3.594,62.091,0.0,0.0,0.0,63832211456.0,22761472.0,1698263040.0,1.35717076992e+11,18.070,17.760,13.640,5790.0,0.0
15-10 13:57:32,27.441,2.495,70.064,0.0,0.0,0.0,63935557632.0,22769664.0,1698525184.0,1.3561346048e+11,16.700,17.480,13.570,6330.0,0.0
15-10 13:57:34,34.338,2.031,63.631,0.0,0.0,0.0,63835488256.0,22769664.0,1698910208.0,1.35713144832e+11,16.700,17.480,13.570,6360.0,0.0
15-10 13:57:36,41.603,3.907,54.476,0.0,0.0,0.013,63963795456.0,22769664.0,1699385344.0,1.35584362496e+11,16.700,17.480,13.570,6600.0,0.0
15-10 13:57:38,41.337,4.635,54.029,0.0,0.0,0.0,64053235712.0,22777856.0,1699688448.0,1.35494610944e+11,19.450,18.030,13.770,6960.0,0.0
15-10 13:57:40,38.393,3.466,58.140,0.0,0.0,0.0,64093683712.0,22777856.0,1700249600.0,1.35453601792e+11,19.450,18.030,13.770,6581.0,27.0
15-10 13:57:42,31.840,7.813,60.334,0.0,0.0,0.012,64079372288.0,22781952.0,1700696064.0,1.35467462656e+11,21.570,18.500,13.940,6360.0,0.0
15-10 13:57:44,35.163,2.907,61.917,0.0,0.0,0.012,64492310528.0,22794240.0,1700683776.0,1.35054524416e+11,21.570,18.500,13.940,7008.500,295.0
