"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 1__1_node.csv 2 2000",,,,"Date:","15 Oct 2018 16:33:55 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
15-10 16:45:55,7.010,2.191,90.800,0.0,0.0,0.0,3430608896.0,38756352.0,3062792192.0,1.9473815552e+11,3.090,3.010,1.850,7920.0,0.0
15-10 16:45:57,5.267,1.510,93.223,0.0,0.0,0.0,3746209792.0,38756352.0,3063185408.0,1.94422161408e+11,3.090,3.010,1.850,6390.0,0.0
15-10 16:45:59,5.458,0.502,94.040,0.0,0.0,0.0,3424600064.0,38756352.0,3063472128.0,1.94743484416e+11,2.930,2.980,1.850,6660.0,0.0
15-10 16:46:01,7.092,2.255,90.653,0.0,0.0,0.0,3425013760.0,38764544.0,3063894016.0,1.9474264064e+11,2.930,2.980,1.850,7590.0,0.0
15-10 16:46:03,6.671,3.060,90.270,0.0,0.0,0.0,3430379520.0,38764544.0,3064344576.0,1.9473682432e+11,2.930,2.980,1.850,7860.0,0.0
15-10 16:46:05,7.483,2.049,90.456,0.0,0.0,0.012,3417071616.0,38764544.0,3064954880.0,1.9474952192e+11,2.850,2.960,1.850,6900.0,0.0
15-10 16:46:07,7.538,2.666,89.796,0.0,0.0,0.0,3421835264.0,38772736.0,3065245696.0,1.94744459264e+11,2.850,2.960,1.850,6390.0,0.0
15-10 16:46:09,7.115,2.226,90.659,0.0,0.0,0.0,3430862848.0,38772736.0,3065643008.0,1.94735034368e+11,2.700,2.930,1.840,5940.0,27.0
15-10 16:46:11,7.210,1.981,90.809,0.0,0.0,0.0,3433644032.0,38772736.0,3065929728.0,1.94731966464e+11,2.700,2.930,1.840,6720.0,0.0
15-10 16:46:13,7.551,1.975,90.474,0.0,0.0,0.0,3436888064.0,38785024.0,3066339328.0,1.94728300544e+11,2.700,2.930,1.840,7410.0,0.0
15-10 16:46:15,6.699,2.955,90.346,0.0,0.0,0.0,3433377792.0,38785024.0,3066814464.0,1.9473133568e+11,2.570,2.890,1.840,7440.0,0.0
15-10 16:46:17,7.216,1.917,90.854,0.0,0.0,0.013,3416350720.0,38789120.0,3067203584.0,1.94747969536e+11,2.570,2.890,1.840,6630.0,0.0
15-10 16:46:19,6.942,3.527,89.531,0.0,0.0,0.0,3414016000.0,38801408.0,3067486208.0,1.94750009344e+11,2.520,2.880,1.840,6510.0,0.0
15-10 16:46:21,6.533,2.136,91.319,0.0,0.0,0.013,3415695360.0,38801408.0,3067924480.0,1.94747891712e+11,2.520,2.880,1.840,7410.0,27.0
15-10 16:46:23,7.189,2.101,90.710,0.0,0.0,0.0,3405668352.0,38801408.0,3067924480.0,1.9475791872e+11,2.520,2.880,1.840,7710.0,0.0
15-10 16:46:25,6.490,3.126,90.384,0.0,0.0,0.0,3406721024.0,38809600.0,3068260352.0,1.94756521984e+11,2.400,2.850,1.830,7500.0,0.0
15-10 16:46:27,6.201,2.255,91.532,0.0,0.0,0.013,3576475648.0,38809600.0,3068502016.0,1.94586525696e+11,2.400,2.850,1.830,7560.0,0.0
15-10 16:46:29,5.597,0.525,93.879,0.0,0.0,0.0,3554004992.0,38809600.0,3069530112.0,1.94607968256e+11,2.290,2.820,1.830,6480.0,0.0
15-10 16:46:31,6.659,1.892,91.449,0.0,0.0,0.0,3413831680.0,38817792.0,3069349888.0,1.947483136e+11,2.290,2.820,1.830,5460.0,33.0
15-10 16:46:33,7.399,2.325,90.276,0.0,0.0,0.0,3413647360.0,38817792.0,3069730816.0,1.94748116992e+11,2.290,2.820,1.830,6510.0,0.0
15-10 16:46:35,7.245,3.167,89.587,0.0,0.0,0.0,3410534400.0,38821888.0,3070390272.0,1.947505664e+11,2.260,2.800,1.830,6870.0,0.0
15-10 16:46:37,7.275,2.050,90.675,0.0,0.0,0.0,3414560768.0,38830080.0,3070541824.0,1.94746380288e+11,2.260,2.800,1.830,7140.0,0.0
15-10 16:46:39,6.986,3.087,89.928,0.0,0.0,0.0,3415961600.0,38830080.0,3070808064.0,1.94744713216e+11,2.160,2.770,1.830,7500.0,0.0
15-10 16:46:41,7.574,2.031,90.395,0.0,0.0,0.0,3421782016.0,38830080.0,3070971904.0,1.9473872896e+11,2.160,2.770,1.830,7050.0,0.0
15-10 16:46:43,7.770,2.257,89.973,0.0,0.0,0.0,3418296320.0,38838272.0,3071401984.0,1.94741776384e+11,2.160,2.770,1.830,6180.0,0.0
15-10 16:46:45,7.418,1.757,90.825,0.0,0.0,0.0,3417673728.0,38838272.0,3072065536.0,1.94741735424e+11,2.070,2.740,1.820,6510.0,101.0
15-10 16:46:47,6.967,3.233,89.801,0.0,0.0,0.0,3422957568.0,38838272.0,3072442368.0,1.94736074752e+11,2.070,2.740,1.820,6540.0,0.0
15-10 16:46:49,7.061,2.078,90.849,0.0,0.0,0.013,3416690688.0,38846464.0,3072667648.0,1.9474210816e+11,2.060,2.730,1.820,6600.0,0.0
15-10 16:46:51,6.898,3.080,90.023,0.0,0.0,0.0,3416530944.0,38846464.0,3073069056.0,1.94741866496e+11,2.060,2.730,1.820,6900.0,0.0
15-10 16:46:53,7.862,1.965,90.173,0.0,0.0,0.0,3428605952.0,38846464.0,3073839104.0,1.9472902144e+11,2.060,2.730,1.820,8010.0,0.0
15-10 16:46:55,6.959,1.847,91.195,0.0,0.0,0.0,3416596480.0,38854656.0,3073605632.0,1.94741256192e+11,1.980,2.700,1.820,8158.0,114.0
15-10 16:46:57,6.873,3.130,89.997,0.0,0.0,0.0,3426668544.0,38854656.0,3074084864.0,1.94730704896e+11,1.980,2.700,1.820,6840.0,0.0
15-10 16:46:59,6.241,1.888,91.871,0.0,0.0,0.0,3717525504.0,38858752.0,3074359296.0,1.94439569408e+11,1.900,2.670,1.810,6840.0,0.0
15-10 16:47:01,4.218,0.088,95.694,0.0,0.0,0.0,3428319232.0,38866944.0,3074781184.0,1.947283456e+11,1.900,2.670,1.810,7650.0,0.0
15-10 16:47:03,7.021,3.248,89.730,0.0,0.0,0.0,3431866368.0,38866944.0,3075338240.0,1.94724241408e+11,1.900,2.670,1.810,7740.0,0.0
15-10 16:47:05,7.487,1.950,90.564,0.0,0.0,0.0,3429396480.0,38866944.0,3075760128.0,1.94726289408e+11,1.910,2.660,1.810,7020.0,0.0
15-10 16:47:07,6.810,3.061,90.116,0.012,0.0,0.0,3423399936.0,38875136.0,3076014080.0,1.94732023808e+11,1.910,2.660,1.810,6420.0,0.0
15-10 16:47:09,7.461,2.112,90.427,0.0,0.0,0.0,3427893248.0,38875136.0,3076419584.0,1.94727124992e+11,1.830,2.630,1.810,7200.0,0.0
15-10 16:47:11,7.135,2.749,90.116,0.0,0.0,0.0,3430019072.0,38875136.0,3076739072.0,1.9472467968e+11,1.830,2.630,1.810,7110.0,0.0
15-10 16:47:13,7.400,1.950,90.650,0.0,0.0,0.0,3427876864.0,38883328.0,3077148672.0,1.94726404096e+11,1.830,2.630,1.810,7080.0,0.0
15-10 16:47:15,7.290,1.979,90.730,0.0,0.0,0.0,3435139072.0,38883328.0,3077533696.0,1.94718756864e+11,1.770,2.610,1.810,6990.0,0.0
15-10 16:47:17,7.106,2.281,90.613,0.0,0.0,0.0,3435347968.0,38883328.0,3077902336.0,1.94718179328e+11,1.770,2.610,1.810,6030.0,0.0
15-10 16:47:19,7.155,1.942,90.902,0.0,0.0,0.0,3430518784.0,38891520.0,3078279168.0,1.94722623488e+11,1.790,2.600,1.810,6570.0,0.0
15-10 16:47:21,7.097,2.669,90.234,0.0,0.0,0.0,3417137152.0,38891520.0,3078524928.0,1.9473575936e+11,1.790,2.600,1.810,7170.0,0.0
15-10 16:47:23,6.647,3.192,90.160,0.0,0.0,0.0,3416801280.0,38895616.0,3078848512.0,1.94735767552e+11,1.790,2.600,1.810,7620.0,0.0
15-10 16:47:25,7.377,2.326,90.284,0.0,0.0,0.012,3413741568.0,38903808.0,3078848512.0,1.94738819072e+11,1.720,2.570,1.800,7260.0,0.0
15-10 16:47:27,7.170,1.814,91.016,0.0,0.0,0.0,3409956864.0,38903808.0,3079262208.0,1.9474219008e+11,1.720,2.570,1.800,6600.0,0.0
15-10 16:47:29,7.375,2.168,90.457,0.0,0.0,0.0,3413979136.0,38903808.0,3079585792.0,1.94737844224e+11,1.660,2.540,1.800,5910.0,0.0
15-10 16:47:31,4.885,1.290,93.824,0.0,0.0,0.0,3582971904.0,38912000.0,3079831552.0,1.94568597504e+11,1.660,2.540,1.800,6000.0,0.0
15-10 16:47:33,5.494,1.865,92.641,0.0,0.0,0.0,3412226048.0,38912000.0,3080105984.0,1.94739068928e+11,1.660,2.540,1.800,7290.0,27.0
15-10 16:47:35,7.712,2.405,89.883,0.0,0.0,0.0,3412578304.0,38912000.0,3080376320.0,1.94738446336e+11,1.690,2.530,1.800,6570.0,0.0
15-10 16:47:37,6.706,3.466,89.829,0.0,0.0,0.0,3418312704.0,38920192.0,3080859648.0,1.94732220416e+11,1.690,2.530,1.800,6930.0,0.0
15-10 16:47:39,7.287,1.991,90.722,0.0,0.0,0.0,3422515200.0,38920192.0,3081093120.0,1.94727784448e+11,1.640,2.510,1.800,7680.0,0.0
15-10 16:47:41,6.672,2.997,90.331,0.0,0.0,0.0,3416252416.0,38920192.0,3081326592.0,1.9473381376e+11,1.640,2.510,1.800,7470.0,0.0
15-10 16:47:43,7.475,2.022,90.503,0.0,0.0,0.0,3416649728.0,38928384.0,3081478144.0,1.94733256704e+11,1.640,2.510,1.800,6660.0,0.0
15-10 16:47:45,7.433,2.074,90.493,0.0,0.0,0.0,3414941696.0,38928384.0,3081801728.0,1.94734641152e+11,1.580,2.480,1.790,6600.0,0.0
15-10 16:47:47,7.706,2.004,90.290,0.0,0.0,0.0,3408527360.0,38928384.0,3081994240.0,1.94740862976e+11,1.580,2.480,1.790,7410.0,0.0
15-10 16:47:49,6.598,3.293,90.109,0.0,0.0,0.0,3408773120.0,38936576.0,3082625024.0,1.9473997824e+11,1.620,2.470,1.790,7020.0,0.0
15-10 16:47:51,6.752,2.590,90.658,0.0,0.0,0.0,3414007808.0,38936576.0,3082825728.0,1.94734542848e+11,1.620,2.470,1.790,7140.0,0.0
15-10 16:47:53,6.642,3.052,90.305,0.0,0.0,0.0,3422662656.0,38940672.0,3083026432.0,1.947256832e+11,1.620,2.470,1.790,7860.0,0.0
15-10 16:47:55,7.103,1.744,91.153,0.0,0.0,0.0,3427336192.0,38948864.0,3083796480.0,1.94720231424e+11,1.570,2.450,1.790,7590.0,0.0
15-10 16:47:57,6.682,3.028,90.290,0.0,0.0,0.0,3436896256.0,38948864.0,3083554816.0,1.94710913024e+11,1.570,2.450,1.790,7440.0,0.0
15-10 16:47:59,6.998,2.274,90.727,0.0,0.0,0.0,3435417600.0,38948864.0,3083763712.0,1.94712182784e+11,5.610,3.270,2.060,7590.0,0.0
15-10 16:48:01,3.250,0.138,96.612,0.0,0.0,0.0,3439247360.0,38957056.0,3150315520.0,1.94641793024e+11,5.610,3.270,2.060,8343.0,66.0
15-10 16:48:03,7.081,2.867,90.052,0.0,0.0,0.0,3452534784.0,38961152.0,3312799744.0,1.9446601728e+11,5.610,3.270,2.060,9120.0,0.0
15-10 16:48:05,7.154,3.333,89.513,0.0,0.0,0.0,3442868224.0,38961152.0,3313188864.0,1.9447529472e+11,5.640,3.320,2.080,9180.0,0.0
15-10 16:48:07,7.283,2.753,89.551,0.413,0.0,0.0,3445313536.0,38969344.0,3313700864.0,1.94472329216e+11,5.640,3.320,2.080,8760.0,0.0
15-10 16:48:09,6.818,2.927,90.255,0.0,0.0,0.0,3445153792.0,38969344.0,3313897472.0,1.94472292352e+11,5.350,3.300,2.080,7950.0,0.0
15-10 16:48:11,7.188,2.200,90.611,0.0,0.0,0.0,3444871168.0,38969344.0,3314098176.0,1.94472374272e+11,5.350,3.300,2.080,7650.0,0.0
15-10 16:48:13,7.153,1.888,90.959,0.0,0.0,0.0,3444248576.0,38977536.0,3314233344.0,1.94472853504e+11,5.350,3.300,2.080,8250.0,0.0
15-10 16:48:15,7.264,2.026,90.710,0.0,0.0,0.0,3450531840.0,38977536.0,3314479104.0,1.9446632448e+11,5.0,3.260,2.070,7320.0,0.0
15-10 16:48:17,7.398,2.174,90.427,0.0,0.0,0.0,3440721920.0,38977536.0,3314479104.0,1.944761344e+11,5.0,3.260,2.070,6720.0,27.0
15-10 16:48:19,7.559,2.183,90.258,0.0,0.0,0.0,3435012096.0,38985728.0,3314716672.0,1.94481598464e+11,4.760,3.240,2.070,7410.0,0.0
15-10 16:48:21,7.045,1.968,90.974,0.0,0.0,0.013,3435036672.0,38989824.0,3315097600.0,1.94481188864e+11,4.760,3.240,2.070,7710.0,0.0
15-10 16:48:23,6.509,3.311,90.180,0.0,0.0,0.0,3432005632.0,38989824.0,3315589120.0,1.94483728384e+11,4.760,3.240,2.070,8280.0,0.0
15-10 16:48:25,5.485,1.799,92.703,0.012,0.0,0.0,3802841088.0,38998016.0,3315871744.0,1.94112602112e+11,4.460,3.200,2.070,9003.500,867.500
15-10 16:48:27,5.373,0.388,94.239,0.0,0.0,0.0,3436363776.0,38998016.0,3316310016.0,1.94478641152e+11,4.460,3.200,2.070,10666.500,2341.0
15-10 16:48:29,6.935,3.017,90.048,0.0,0.0,0.0,3439009792.0,38998016.0,3316555776.0,1.94475749376e+11,4.180,3.160,2.060,9291.0,378.500
15-10 16:48:31,7.722,1.959,90.319,0.0,0.0,0.0,3435855872.0,39006208.0,3316867072.0,1.94478583808e+11,4.180,3.160,2.060,8790.0,0.0
15-10 16:48:33,6.883,2.859,90.258,0.0,0.0,0.0,3436740608.0,39006208.0,3317141504.0,1.9447742464e+11,4.180,3.160,2.060,8790.0,0.0
15-10 16:48:35,7.587,2.084,90.329,0.0,0.0,0.0,3441340416.0,39006208.0,3317473280.0,1.94472493056e+11,4.010,3.140,2.060,8730.0,0.0
15-10 16:48:37,7.467,1.951,90.582,0.0,0.0,0.0,3440508928.0,39014400.0,3317919744.0,1.94472869888e+11,4.010,3.140,2.060,7770.0,0.0
15-10 16:48:39,7.162,3.294,89.545,0.0,0.0,0.0,3428167680.0,39014400.0,3318263808.0,1.94484867072e+11,3.760,3.110,2.050,7560.0,0.0
15-10 16:48:41,7.505,2.189,90.306,0.0,0.0,0.0,3430002688.0,39014400.0,3318611968.0,1.94482683904e+11,3.760,3.110,2.050,8220.0,0.0
15-10 16:48:43,6.799,3.025,90.176,0.0,0.0,0.0,3437518848.0,39022592.0,3318853632.0,1.94474917888e+11,3.760,3.110,2.050,7320.0,0.0
15-10 16:48:45,6.941,3.152,89.907,0.0,0.0,0.0,3433689088.0,39022592.0,3319238656.0,1.94478362624e+11,3.540,3.070,2.050,6840.0,0.0
15-10 16:48:47,6.875,2.204,90.920,0.0,0.0,0.0,3424763904.0,39022592.0,3319750656.0,1.94486775808e+11,3.540,3.070,2.050,7110.0,0.0
15-10 16:48:49,6.760,3.367,89.873,0.0,0.0,0.0,3430342656.0,39034880.0,3319746560.0,1.94481188864e+11,3.420,3.050,2.050,7110.0,0.0
15-10 16:48:51,7.365,2.222,90.413,0.0,0.0,0.0,3420622848.0,39034880.0,3320107008.0,1.94490548224e+11,3.420,3.050,2.050,7410.0,0.0
15-10 16:48:53,6.669,3.335,89.996,0.0,0.0,0.0,3415076864.0,39034880.0,3320479744.0,1.94495721472e+11,3.420,3.050,2.050,6990.0,0.0
15-10 16:48:55,4.882,0.476,94.643,0.0,0.0,0.0,3493269504.0,39043072.0,3320799232.0,1.94417201152e+11,3.220,3.020,2.040,6720.0,0.0
15-10 16:48:57,5.934,1.437,92.630,0.0,0.0,0.0,3414544384.0,39043072.0,3321040896.0,1.94495684608e+11,3.220,3.020,2.040,7530.0,0.0
15-10 16:48:59,7.354,2.123,90.523,0.0,0.0,0.0,3420893184.0,39043072.0,3321430016.0,1.94488946688e+11,3.050,2.990,2.040,8100.0,0.0
15-10 16:49:01,7.145,2.015,90.828,0.013,0.0,0.0,3428659200.0,39051264.0,3321782272.0,1.94480820224e+11,3.050,2.990,2.040,7860.0,0.0
15-10 16:49:03,6.607,3.335,90.058,0.0,0.0,0.0,3427131392.0,39051264.0,3322028032.0,1.94482102272e+11,3.050,2.990,2.040,7500.0,0.0
15-10 16:49:05,7.633,1.792,90.575,0.0,0.0,0.0,3432484864.0,39051264.0,3322302464.0,1.94476474368e+11,2.960,2.970,2.040,7590.0,0.0
15-10 16:49:07,6.629,2.855,90.516,0.0,0.0,0.0,3434217472.0,39059456.0,3322687488.0,1.94474348544e+11,2.960,2.970,2.040,7890.0,27.0
15-10 16:49:09,7.369,2.118,90.513,0.0,0.0,0.0,3440525312.0,39059456.0,3323240448.0,1.94467487744e+11,2.810,2.940,2.030,8010.0,0.0
15-10 16:49:11,7.536,2.037,90.427,0.0,0.0,0.0,3438014464.0,39059456.0,3323416576.0,1.94469822464e+11,2.810,2.940,2.030,8370.0,0.0
15-10 16:49:13,7.751,1.847,90.402,0.0,0.0,0.0,3433394176.0,39067648.0,3323830272.0,1.94474020864e+11,2.810,2.940,2.030,8670.0,0.0
15-10 16:49:15,7.209,1.868,90.923,0.0,0.0,0.0,3436670976.0,39071744.0,3324145664.0,1.94470424576e+11,2.660,2.900,2.020,8370.0,0.0
15-10 16:49:17,6.532,2.603,90.865,0.0,0.0,0.0,3437604864.0,39071744.0,3324649472.0,1.9446898688e+11,2.660,2.900,2.020,7500.0,0.0
15-10 16:49:19,6.812,3.250,89.938,0.0,0.0,0.0,3447808000.0,39079936.0,3324641280.0,1.94458783744e+11,2.610,2.890,2.020,7290.0,0.0
15-10 16:49:21,7.302,1.954,90.744,0.0,0.0,0.0,3433979904.0,39079936.0,3324850176.0,1.94472402944e+11,2.610,2.890,2.020,7230.0,0.0
15-10 16:49:23,6.688,3.163,90.149,0.0,0.0,0.0,3435188224.0,39079936.0,3325853696.0,1.94470191104e+11,2.610,2.890,2.020,7740.0,0.0
15-10 16:49:25,7.213,2.154,90.634,0.0,0.0,0.0,3434725376.0,39088128.0,3325607936.0,1.9447089152e+11,2.480,2.860,2.020,6840.0,0.0
15-10 16:49:27,4.686,0.975,94.340,0.0,0.0,0.0,3577135104.0,39088128.0,3325935616.0,1.94328154112e+11,2.480,2.860,2.020,7050.0,0.0
15-10 16:49:29,5.487,1.733,92.780,0.0,0.0,0.0,3434958848.0,39088128.0,3326345216.0,1.94469920768e+11,2.360,2.830,2.010,6960.0,0.0
15-10 16:49:31,7.066,2.192,90.742,0.0,0.0,0.0,3429552128.0,39096320.0,3326808064.0,1.94474856448e+11,2.360,2.830,2.010,6990.0,60.0
15-10 16:49:33,7.228,1.879,90.893,0.0,0.0,0.0,3424784384.0,39096320.0,3327057920.0,1.94479374336e+11,2.360,2.830,2.010,7740.0,0.0
15-10 16:49:35,7.381,2.281,90.338,0.0,0.0,0.0,3426263040.0,39096320.0,3327385600.0,1.94477568e+11,2.330,2.810,2.010,7548.500,295.0
15-10 16:49:37,6.670,3.285,90.045,0.0,0.0,0.0,3430506496.0,39104512.0,3327746048.0,1.94472955904e+11,2.330,2.810,2.010,6960.0,0.0
15-10 16:49:39,7.515,2.439,90.046,0.0,0.0,0.0,3428741120.0,39104512.0,3328004096.0,1.94474463232e+11,2.220,2.780,2.010,6930.0,0.0
15-10 16:49:41,7.542,2.160,90.298,0.0,0.0,0.0,3428442112.0,39108608.0,3328323584.0,1.94474438656e+11,2.220,2.780,2.010,7527.500,867.500
15-10 16:49:43,6.942,2.410,90.648,0.0,0.0,0.0,3430662144.0,39116800.0,3328786432.0,1.94471747584e+11,2.220,2.780,2.010,7793.0,916.0
15-10 16:49:45,7.129,3.109,89.763,0.0,0.0,0.0,3434688512.0,39116800.0,3328999424.0,1.94467508224e+11,2.130,2.750,2.0,7980.0,0.0
15-10 16:49:47,7.001,2.129,90.870,0.0,0.0,0.0,3437629440.0,39116800.0,3329265664.0,1.94464301056e+11,2.130,2.750,2.0,6960.0,0.0
15-10 16:49:49,6.923,3.180,89.897,0.0,0.0,0.0,3433422848.0,39124992.0,3329503232.0,1.94468261888e+11,2.120,2.740,2.0,6660.0,0.0
15-10 16:49:51,6.800,2.371,90.829,0.0,0.0,0.0,3439177728.0,39124992.0,3329503232.0,1.94462507008e+11,2.120,2.740,2.0,7050.0,0.0
15-10 16:49:53,6.796,3.116,90.075,0.0,0.0,0.013,3438899200.0,39124992.0,3329961984.0,1.94462326784e+11,2.120,2.740,2.0,6990.0,0.0
15-10 16:49:55,6.872,2.278,90.850,0.0,0.0,0.0,3439697920.0,39133184.0,3330228224.0,1.94461253632e+11,2.030,2.710,1.990,7288.0,114.0
15-10 16:49:57,5.111,1.841,93.048,0.0,0.0,0.0,3825160192.0,39133184.0,3330678784.0,1.940753408e+11,2.030,2.710,1.990,7320.0,0.0
15-10 16:49:59,5.467,0.924,93.609,0.0,0.0,0.0,3436273664.0,39133184.0,3330965504.0,1.94463940608e+11,1.940,2.680,1.990,7530.0,0.0
15-10 16:50:01,7.243,2.005,90.752,0.0,0.0,0.0,3437244416.0,39141376.0,3331334144.0,1.94462593024e+11,1.940,2.680,1.990,6120.0,0.0
15-10 16:50:03,6.815,2.982,90.203,0.0,0.0,0.0,3441618944.0,39141376.0,3331911680.0,1.9445764096e+11,1.940,2.680,1.990,6360.0,0.0
15-10 16:50:05,6.973,3.180,89.847,0.0,0.0,0.0,3448537088.0,39141376.0,3332231168.0,1.94450403328e+11,1.950,2.670,1.990,6540.0,0.0
15-10 16:50:07,7.422,2.416,90.163,0.0,0.0,0.0,3451752448.0,39153664.0,3332431872.0,1.94446974976e+11,1.950,2.670,1.990,6060.0,0.0
15-10 16:50:09,6.635,3.035,90.330,0.0,0.0,0.0,3438649344.0,39153664.0,3333029888.0,1.94459480064e+11,1.870,2.640,1.980,5400.0,0.0
15-10 16:50:11,7.390,2.138,90.471,0.0,0.0,0.0,3441377280.0,39153664.0,3333287936.0,1.9445649408e+11,1.870,2.640,1.980,5640.0,0.0
15-10 16:50:13,7.563,2.579,89.846,0.012,0.0,0.0,3435401216.0,39161856.0,3333767168.0,1.9446198272e+11,1.870,2.640,1.980,6360.0,0.0
15-10 16:50:15,6.708,2.879,90.413,0.0,0.0,0.0,3435659264.0,39161856.0,3334139904.0,1.94461351936e+11,1.800,2.610,1.980,6780.0,0.0
15-10 16:50:17,6.849,2.868,90.283,0.0,0.0,0.0,3431284736.0,39161856.0,3334479872.0,1.94465386496e+11,1.800,2.610,1.980,6720.0,27.0
15-10 16:50:19,7.759,2.284,89.957,0.0,0.0,0.0,3429838848.0,39170048.0,3334762496.0,1.94466541568e+11,1.820,2.600,1.980,6480.0,0.0
15-10 16:50:21,7.051,2.675,90.274,0.0,0.0,0.0,3441119232.0,39170048.0,3334770688.0,1.94455252992e+11,1.820,2.600,1.980,7290.0,0.0
15-10 16:50:23,6.693,2.323,90.983,0.0,0.0,0.0,3437629440.0,39170048.0,3335069696.0,1.94458443776e+11,1.820,2.600,1.980,6180.0,0.0
15-10 16:50:25,6.801,2.875,90.324,0.0,0.0,0.0,3434180608.0,39178240.0,3335434240.0,1.94461519872e+11,1.750,2.580,1.970,5100.0,0.0
15-10 16:50:27,5.008,1.139,93.853,0.0,0.0,0.0,3598745600.0,39178240.0,3335794688.0,1.94296594432e+11,1.750,2.580,1.970,5250.0,0.0
15-10 16:50:29,5.974,0.923,93.103,0.0,0.0,0.0,3434418176.0,39178240.0,3336249344.0,1.944604672e+11,1.690,2.550,1.970,5430.0,27.0
15-10 16:50:31,6.908,3.186,89.906,0.0,0.0,0.0,3444346880.0,39186432.0,3336531968.0,1.9445024768e+11,1.690,2.550,1.970,6000.0,0.0
15-10 16:50:33,6.862,2.835,90.304,0.0,0.0,0.0,3433058304.0,39190528.0,3337084928.0,1.944609792e+11,1.690,2.550,1.970,6960.0,0.0
15-10 16:50:35,7.010,2.044,90.946,0.0,0.0,0.0,3441532928.0,39190528.0,3337539584.0,1.9445204992e+11,1.720,2.540,1.970,7140.0,0.0
15-10 16:50:37,6.908,2.848,90.244,0.0,0.0,0.0,3442319360.0,39198720.0,3337789440.0,1.9445100544e+11,1.720,2.540,1.970,6780.0,0.0
15-10 16:50:39,7.708,2.099,90.194,0.0,0.0,0.0,3441184768.0,39198720.0,3338280960.0,1.94451648512e+11,1.660,2.520,1.960,6050.500,655.500
15-10 16:50:41,7.037,3.206,89.757,0.0,0.0,0.0,3436670976.0,39198720.0,3338477568.0,1.94455965696e+11,1.660,2.520,1.960,5520.0,525.500
15-10 16:50:43,7.328,1.995,90.676,0.0,0.0,0.0,3430801408.0,39206912.0,3338805248.0,1.94461499392e+11,1.660,2.520,1.960,6215.0,582.0
15-10 16:50:45,7.191,2.130,90.679,0.0,0.0,0.0,3425722368.0,39206912.0,3339075584.0,1.94466308096e+11,1.610,2.490,1.960,6972.0,233.0
15-10 16:50:47,6.650,2.585,90.765,0.0,0.0,0.0,3428134912.0,39206912.0,3339431936.0,1.944635392e+11,1.610,2.490,1.960,6600.0,0.0
15-10 16:50:49,7.275,2.317,90.407,0.0,0.0,0.0,3426078720.0,39215104.0,3339743232.0,1.94465275904e+11,1.640,2.480,1.960,5550.0,0.0
15-10 16:50:51,6.749,3.275,89.976,0.0,0.0,0.0,3429289984.0,39215104.0,3339743232.0,1.9446206464e+11,1.640,2.480,1.960,6060.0,0.0
15-10 16:50:53,7.154,2.460,90.386,0.0,0.0,0.0,3426791424.0,39215104.0,3339997184.0,1.94464309248e+11,1.640,2.480,1.960,5820.0,0.0
15-10 16:50:55,6.776,3.007,90.217,0.0,0.0,0.0,3431165952.0,39223296.0,3340185600.0,1.94459738112e+11,1.590,2.460,1.950,5850.0,0.0
15-10 16:50:57,5.805,1.819,92.377,0.0,0.0,0.0,3804033024.0,39223296.0,3340435456.0,1.94086621184e+11,1.590,2.460,1.950,7650.0,0.0
15-10 16:50:59,5.559,0.174,94.266,0.0,0.0,0.0,3439288320.0,39223296.0,3340656640.0,1.94451144704e+11,1.540,2.430,1.950,9030.0,0.0
15-10 16:51:01,6.639,3.082,90.254,0.025,0.0,0.0,3430313984.0,39235584.0,3341107200.0,1.94459656192e+11,1.540,2.430,1.950,9183.0,66.0
15-10 16:51:03,7.003,2.976,90.021,0.0,0.0,0.0,3440087040.0,39235584.0,3341324288.0,1.94449666048e+11,1.540,2.430,1.950,5430.0,0.0
15-10 16:51:05,7.450,2.150,90.400,0.0,0.0,0.0,3436412928.0,39235584.0,3341578240.0,1.94453086208e+11,1.580,2.430,1.950,5610.0,0.0
15-10 16:51:07,6.758,3.016,90.214,0.013,0.0,0.0,3435937792.0,39243776.0,3342110720.0,1.94453020672e+11,1.580,2.430,1.950,5850.0,0.0
15-10 16:51:09,7.370,2.286,90.344,0.0,0.0,0.0,3431186432.0,39243776.0,3342479360.0,1.94457403392e+11,1.530,2.400,1.940,5490.0,0.0
15-10 16:51:11,7.234,2.078,90.688,0.0,0.0,0.0,3434139648.0,39243776.0,3342753792.0,1.94454175744e+11,1.530,2.400,1.940,6030.0,0.0
15-10 16:51:13,7.784,1.955,90.260,0.0,0.0,0.0,3437268992.0,39251968.0,3343278080.0,1.9445051392e+11,1.530,2.400,1.940,5970.0,0.0
15-10 16:51:15,7.257,1.902,90.841,0.0,0.0,0.0,3437232128.0,39251968.0,3343736832.0,1.94450092032e+11,1.490,2.380,1.940,6180.0,0.0
15-10 16:51:17,6.841,3.676,89.470,0.0,0.0,0.012,3439390720.0,39251968.0,3344003072.0,1.944476672e+11,1.490,2.380,1.940,5760.0,0.0
