"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 2__32_node.csv 2 2000",,,,"Date:","15 Oct 2018 19:46:57 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
15-10 19:52:13,39.958,8.246,51.771,0.0,0.0,0.025,62991937536.0,63586304.0,5215887360.0,1.3299890176e+11,14.290,21.130,22.730,6900.0,27.0
15-10 19:52:15,41.852,6.762,51.336,0.0,0.0,0.050,63195602944.0,63586304.0,5216190464.0,1.32794933248e+11,14.290,21.130,22.730,7590.0,27.0
15-10 19:52:17,32.958,5.866,61.163,0.0,0.0,0.013,63486058496.0,63586304.0,5216366592.0,1.32504301568e+11,14.290,21.130,22.730,7530.0,0.0
15-10 19:52:19,22.553,3.610,73.786,0.0,0.0,0.050,63580020736.0,63586304.0,5216366592.0,1.32410339328e+11,14.910,21.150,22.730,6510.0,0.0
15-10 19:52:21,36.707,5.930,57.325,0.0,0.0,0.038,63146962944.0,63590400.0,5216686080.0,1.32843073536e+11,14.910,21.150,22.730,5640.0,0.0
15-10 19:52:23,40.728,5.784,53.488,0.0,0.0,0.0,62957789184.0,63590400.0,5216964608.0,1.33031968768e+11,14.190,20.890,22.640,5910.0,0.0
15-10 19:52:25,40.045,5.773,54.132,0.0,0.0,0.050,63092477952.0,63590400.0,5217206272.0,1.32897038336e+11,14.190,20.890,22.640,6390.0,0.0
15-10 19:52:27,34.279,6.238,59.432,0.0,0.0,0.050,63175188480.0,63594496.0,5217644544.0,1.3281388544e+11,14.190,20.890,22.640,6390.0,0.0
15-10 19:52:29,35.196,5.488,59.290,0.0,0.0,0.025,63701725184.0,63594496.0,5218189312.0,1.32286803968e+11,13.220,20.580,22.530,6810.0,0.0
15-10 19:52:31,28.942,4.987,66.045,0.0,0.0,0.025,63548895232.0,63594496.0,5218656256.0,1.32439166976e+11,13.220,20.580,22.530,6420.0,0.0
15-10 19:52:33,35.368,6.493,58.101,0.013,0.0,0.025,63385522176.0,63598592.0,5218652160.0,1.32602540032e+11,12.240,20.250,22.410,6240.0,0.0
15-10 19:52:35,41.063,5.863,53.050,0.0,0.0,0.025,63000268800.0,63598592.0,5219094528.0,1.3298735104e+11,12.240,20.250,22.410,6570.0,0.0
15-10 19:52:37,39.640,5.523,54.787,0.0,0.0,0.050,63152455680.0,63598592.0,5219282944.0,1.32834975744e+11,12.240,20.250,22.410,7080.0,0.0
15-10 19:52:39,33.229,6.688,60.058,0.0,0.0,0.025,63169912832.0,63606784.0,5219774464.0,1.3281701888e+11,11.260,19.920,22.290,6150.0,0.0
15-10 19:52:41,37.592,5.652,56.731,0.0,0.0,0.025,63454687232.0,63606784.0,5220065280.0,1.32531953664e+11,11.260,19.920,22.290,6510.0,0.0
15-10 19:52:43,27.660,4.106,68.222,0.0,0.0,0.013,63361462272.0,63606784.0,5220384768.0,1.32624859136e+11,10.600,19.640,22.190,6750.0,0.0
15-10 19:52:45,34.567,4.584,60.836,0.0,0.0,0.013,63188566016.0,63606784.0,5220384768.0,1.32797755392e+11,10.600,19.640,22.190,6300.0,33.0
15-10 19:52:47,40.505,6.090,53.367,0.0,0.0,0.038,62914801664.0,63606784.0,5220614144.0,1.33071290368e+11,10.600,19.640,22.190,6150.0,0.0
15-10 19:52:49,40.126,7.264,52.572,0.0,0.0,0.037,63043522560.0,63606784.0,5220929536.0,1.3294225408e+11,11.910,19.760,22.210,6420.0,0.0
15-10 19:52:51,38.898,6.425,54.652,0.0,0.0,0.025,63113904128.0,63610880.0,5221281792.0,1.3287151616e+11,11.910,19.760,22.210,6540.0,0.0
15-10 19:52:53,30.313,8.149,61.513,0.0,0.0,0.025,63637508096.0,63610880.0,5221724160.0,1.32347469824e+11,14.800,20.230,22.350,6660.0,0.0
15-10 19:52:55,25.443,3.989,70.531,0.0,0.0,0.037,63472451584.0,63610880.0,5221724160.0,1.32512526336e+11,14.800,20.230,22.350,6528.500,322.0
15-10 19:52:57,39.643,6.576,53.768,0.0,0.0,0.012,63198343168.0,63614976.0,5222039552.0,1.32786315264e+11,14.800,20.230,22.350,5460.0,0.0
15-10 19:52:59,41.178,4.549,54.248,0.0,0.0,0.025,62910541824.0,63614976.0,5222346752.0,1.33073809408e+11,17.620,20.720,22.500,5970.0,0.0
15-10 19:53:01,40.584,6.835,52.532,0.0,0.0,0.050,63109267456.0,63614976.0,5222834176.0,1.32874596352e+11,17.620,20.720,22.500,5910.0,0.0
15-10 19:53:03,34.791,5.339,59.845,0.0,0.0,0.025,63162826752.0,63623168.0,5223116800.0,1.3282074624e+11,17.170,20.580,22.450,5730.0,0.0
15-10 19:53:05,38.285,5.330,56.335,0.0,0.0,0.050,63706243072.0,63623168.0,5223636992.0,1.32276809728e+11,17.170,20.580,22.450,5820.0,0.0
15-10 19:53:07,32.892,5.497,61.573,0.0,0.0,0.038,63866613760.0,63623168.0,5223972864.0,1.32116103168e+11,17.170,20.580,22.450,6090.0,0.0
15-10 19:53:09,29.715,3.835,66.425,0.0,0.0,0.025,63394013184.0,63623168.0,5223972864.0,1.32588703744e+11,16.270,20.340,22.360,6720.0,0.0
15-10 19:53:11,39.490,5.912,54.549,0.0,0.0,0.050,63116558336.0,63623168.0,5224341504.0,1.32865789952e+11,16.270,20.340,22.360,7560.0,0.0
15-10 19:53:13,42.274,10.094,47.620,0.0,0.0,0.012,63137308672.0,63623168.0,5224636416.0,1.32844744704e+11,15.370,20.080,22.260,7650.0,27.0
15-10 19:53:15,37.664,6.395,55.916,0.0,0.0,0.025,63330340864.0,63623168.0,5224886272.0,1.32651462656e+11,15.370,20.080,22.260,7440.0,0.0
15-10 19:53:17,36.601,5.992,57.356,0.0,0.0,0.050,63349993472.0,63623168.0,5225246720.0,1.326314496e+11,15.370,20.080,22.260,6690.0,0.0
15-10 19:53:19,25.207,4.758,70.023,0.0,0.0,0.013,63577030656.0,63623168.0,5225750528.0,1.32403908608e+11,14.220,19.760,22.150,7170.0,0.0
15-10 19:53:21,30.758,10.988,58.216,0.0,0.0,0.038,63471472640.0,63631360.0,5225742336.0,1.32509466624e+11,14.220,19.760,22.150,7710.0,0.0
15-10 19:53:23,41.977,6.564,51.434,0.0,0.0,0.025,63317213184.0,63631360.0,5226160128.0,1.32663308288e+11,13.160,19.450,22.040,7890.0,0.0
15-10 19:53:25,40.934,5.218,53.811,0.0,0.0,0.038,62983090176.0,63631360.0,5226610688.0,1.32996980736e+11,13.160,19.450,22.040,7800.0,0.0
15-10 19:53:27,38.026,6.926,54.998,0.0,0.0,0.050,63209693184.0,63631360.0,5227089920.0,1.32769898496e+11,13.160,19.450,22.040,7168.0,114.0
15-10 19:53:29,33.850,6.400,59.725,0.0,0.0,0.025,63198146560.0,63631360.0,5227397120.0,1.3278113792e+11,12.910,19.300,21.970,7800.0,0.0
15-10 19:53:31,34.135,6.229,59.611,0.0,0.0,0.025,63563915264.0,63631360.0,5227720704.0,1.32415045632e+11,12.910,19.300,21.970,7860.0,0.0
15-10 19:53:33,29.228,5.255,65.467,0.0,0.0,0.051,63343009792.0,63635456.0,5228011520.0,1.32635656192e+11,12.110,19.020,21.870,7189.0,45.0
15-10 19:53:35,35.230,5.890,58.842,0.0,0.0,0.038,63065231360.0,63635456.0,5228015616.0,1.32913430528e+11,12.110,19.020,21.870,7734.0,350.0
15-10 19:53:37,40.406,5.097,54.472,0.0,0.0,0.025,62902951936.0,63635456.0,5228453888.0,1.3307527168e+11,12.110,19.020,21.870,7080.0,0.0
15-10 19:53:39,38.840,6.365,54.758,0.013,0.0,0.025,62804094976.0,63643648.0,5228810240.0,1.33173764096e+11,14.590,19.420,21.980,6210.0,0.0
15-10 19:53:41,33.455,8.090,58.442,0.0,0.0,0.013,62918123520.0,63643648.0,5228974080.0,1.33059571712e+11,14.590,19.420,21.980,6630.0,0.0
15-10 19:53:43,35.179,5.998,58.798,0.0,0.0,0.025,63309914112.0,63643648.0,5229506560.0,1.3266724864e+11,17.260,19.900,22.120,6360.0,0.0
15-10 19:53:45,29.069,4.893,65.987,0.0,0.0,0.050,63225757696.0,63643648.0,5229899776.0,1.3275101184e+11,17.260,19.900,22.120,6450.0,0.0
15-10 19:53:47,35.930,6.498,57.548,0.0,0.0,0.025,62893772800.0,63643648.0,5230669824.0,1.33082226688e+11,17.260,19.900,22.120,6570.0,0.0
15-10 19:53:49,40.201,5.506,54.255,0.0,0.0,0.038,62611943424.0,63643648.0,5230682112.0,1.33364043776e+11,19.640,20.350,22.260,6210.0,0.0
15-10 19:53:51,41.888,5.769,52.319,0.0,0.0,0.025,62573756416.0,63643648.0,5230948352.0,1.33401964544e+11,19.640,20.350,22.260,6000.0,0.0
15-10 19:53:53,37.439,5.773,56.762,0.0,0.0,0.025,62860926976.0,63643648.0,5231337472.0,1.33114404864e+11,21.600,20.740,22.370,5580.0,0.0
15-10 19:53:55,34.885,9.759,55.331,0.0,0.0,0.025,63265071104.0,63643648.0,5231792128.0,1.3270980608e+11,21.600,20.740,22.370,6120.0,0.0
15-10 19:53:57,35.849,5.887,58.226,0.0,0.0,0.037,63409053696.0,63643648.0,5232037888.0,1.32565577728e+11,21.600,20.740,22.370,5850.0,0.0
15-10 19:53:59,34.264,4.305,61.407,0.0,0.0,0.025,63298260992.0,63643648.0,5232713728.0,1.32675694592e+11,20.350,20.500,22.290,6090.0,0.0
15-10 19:54:01,32.258,5.379,62.350,0.0,0.0,0.013,63043473408.0,63643648.0,5233483776.0,1.32929712128e+11,20.350,20.500,22.290,5640.0,0.0
15-10 19:54:03,41.035,4.987,53.978,0.0,0.0,0.0,62732558336.0,63651840.0,5233299456.0,1.33240803328e+11,21.600,20.750,22.360,5970.0,0.0
15-10 19:54:05,40.377,6.377,53.208,0.0,0.0,0.038,62943535104.0,63651840.0,5233664000.0,1.33029462016e+11,21.600,20.750,22.360,5970.0,0.0
15-10 19:54:07,39.386,6.185,54.404,0.0,0.0,0.025,63012392960.0,63651840.0,5234065408.0,1.32960202752e+11,21.600,20.750,22.360,5520.0,0.0
15-10 19:54:09,34.961,5.916,59.086,0.0,0.0,0.037,62952325120.0,63651840.0,5234434048.0,1.33019901952e+11,25.160,21.510,22.590,5430.0,0.0
15-10 19:54:11,30.653,4.974,64.361,0.0,0.0,0.013,63602995200.0,63651840.0,5234663424.0,1.32369002496e+11,25.160,21.510,22.590,5340.0,0.0
15-10 19:54:13,28.002,4.939,67.034,0.0,0.0,0.025,63068049408.0,63651840.0,5234663424.0,1.32903948288e+11,23.460,21.210,22.490,5460.0,0.0
15-10 19:54:15,40.350,6.303,53.334,0.0,0.0,0.013,62902702080.0,63651840.0,5234860032.0,1.33069099008e+11,23.460,21.210,22.490,6513.0,66.0
15-10 19:54:17,40.583,5.079,54.325,0.0,0.0,0.013,62749220864.0,63651840.0,5235212288.0,1.33222227968e+11,23.460,21.210,22.490,6180.0,0.0
15-10 19:54:19,40.724,5.724,53.515,0.0,0.0,0.037,62718701568.0,63651840.0,5235531776.0,1.33252427776e+11,25.110,21.590,22.610,5670.0,0.0
15-10 19:54:21,33.459,6.170,60.309,0.0,0.0,0.063,63013777408.0,63660032.0,5236068352.0,1.32956807168e+11,25.110,21.590,22.610,6000.0,0.0
15-10 19:54:23,37.344,5.808,56.822,0.0,0.0,0.025,63318700032.0,63660032.0,5236514816.0,1.3265143808e+11,24.380,21.500,22.570,6210.0,0.0
15-10 19:54:25,28.420,4.383,67.185,0.0,0.0,0.013,63366447104.0,63660032.0,5236822016.0,1.32603383808e+11,24.380,21.500,22.570,6270.0,0.0
15-10 19:54:27,33.830,4.296,61.824,0.0,0.0,0.050,63300165632.0,63660032.0,5236822016.0,1.3266966528e+11,24.380,21.500,22.570,6030.0,0.0
15-10 19:54:29,40.955,4.913,54.107,0.0,0.0,0.025,62984802304.0,63660032.0,5237248000.0,1.32984602624e+11,23.790,21.420,22.540,7170.0,0.0
15-10 19:54:31,38.906,5.959,55.096,0.0,0.0,0.038,63102181376.0,63660032.0,5237596160.0,1.32866875392e+11,23.790,21.420,22.540,7350.0,0.0
15-10 19:54:33,41.602,6.768,51.592,0.0,0.0,0.037,63167582208.0,63660032.0,5237952512.0,1.32801118208e+11,22.440,21.180,22.460,6210.0,0.0
15-10 19:54:35,35.714,5.445,58.803,0.0,0.0,0.038,63236509696.0,63660032.0,5238231040.0,1.32731912192e+11,22.440,21.180,22.460,6030.0,0.0
15-10 19:54:37,31.189,5.560,63.212,0.0,0.0,0.038,63689641984.0,63660032.0,5238464512.0,1.32278546432e+11,22.440,21.180,22.460,7020.0,0.0
15-10 19:54:39,28.164,3.918,67.856,0.0,0.0,0.063,63623102464.0,63664128.0,5238464512.0,1.32345081856e+11,21.120,20.930,22.370,7110.0,0.0
15-10 19:54:41,39.075,6.724,54.139,0.0,0.0,0.062,63600984064.0,63664128.0,5238685696.0,1.32366979072e+11,21.120,20.930,22.370,6240.0,0.0
15-10 19:54:43,39.897,8.313,51.764,0.0,0.0,0.025,63244922880.0,63664128.0,5239070720.0,1.32722655232e+11,19.510,20.600,22.260,7020.0,0.0
15-10 19:54:45,41.605,5.915,52.468,0.0,0.0,0.013,63166758912.0,63672320.0,5239508992.0,1.32800372736e+11,19.510,20.600,22.260,6600.0,0.0
15-10 19:54:47,38.246,5.880,55.861,0.0,0.0,0.012,63269752832.0,63672320.0,5239771136.0,1.32697116672e+11,19.510,20.600,22.260,6450.0,0.0
15-10 19:54:49,33.082,6.017,60.864,0.0,0.0,0.038,63504666624.0,63672320.0,5239971840.0,1.32462002176e+11,18.030,20.280,22.140,6600.0,27.0
15-10 19:54:51,32.108,4.772,63.095,0.0,0.0,0.025,63985115136.0,63676416.0,5240324096.0,1.31981197312e+11,18.030,20.280,22.140,6030.0,0.0
15-10 19:54:53,29.399,4.447,66.129,0.0,0.0,0.025,63784865792.0,63676416.0,5240639488.0,1.32181131264e+11,16.830,19.990,22.040,19950.0,0.0
15-10 19:54:55,38.978,5.046,55.963,0.0,0.0,0.013,63336099840.0,63676416.0,5240639488.0,1.32629897216e+11,16.830,19.990,22.040,22050.0,0.0
15-10 19:54:57,42.116,11.517,46.317,0.0,0.0,0.050,63277445120.0,63684608.0,5240942592.0,1.3268824064e+11,16.830,19.990,22.040,7080.0,0.0
15-10 19:54:59,38.922,6.093,54.909,0.0,0.0,0.076,63454916608.0,63684608.0,5241298944.0,1.325104128e+11,19.560,20.500,22.190,6180.0,0.0
15-10 19:55:01,36.470,5.675,57.805,0.0,0.0,0.050,63382040576.0,63684608.0,5241626624.0,1.32582961152e+11,19.560,20.500,22.190,6870.0,0.0
15-10 19:55:03,30.256,8.222,61.460,0.012,0.0,0.050,63600697344.0,63684608.0,5241946112.0,1.32363984896e+11,22.0,20.990,22.340,7380.0,0.0
15-10 19:55:05,34.476,8.311,57.200,0.0,0.0,0.013,63508312064.0,63684608.0,5242368000.0,1.32455948288e+11,22.0,20.990,22.340,7890.0,0.0
15-10 19:55:07,34.366,5.073,60.549,0.0,0.0,0.013,63280803840.0,63684608.0,5242368000.0,1.32683456512e+11,22.0,20.990,22.340,7410.0,0.0
15-10 19:55:09,40.530,5.175,54.258,0.0,0.0,0.038,63075766272.0,63684608.0,5242736640.0,1.3288812544e+11,24.960,21.620,22.540,6870.0,0.0
15-10 19:55:11,41.800,5.125,53.050,0.0,0.0,0.025,63185059840.0,63684608.0,5243101184.0,1.32778467328e+11,24.960,21.620,22.540,6450.0,0.0
15-10 19:55:13,39.518,6.284,54.185,0.0,0.0,0.012,63396552704.0,63684608.0,5243494400.0,1.32566581248e+11,23.120,21.300,22.430,7380.0,0.0
15-10 19:55:15,31.131,6.319,62.500,0.0,0.0,0.050,63759011840.0,63692800.0,5244096512.0,1.32203511808e+11,23.120,21.300,22.430,8040.0,0.0
15-10 19:55:17,33.868,5.110,60.984,0.0,0.0,0.038,64145395712.0,63692800.0,5244469248.0,1.318167552e+11,23.120,21.300,22.430,8550.0,27.0
15-10 19:55:19,26.011,3.567,70.422,0.0,0.0,0.0,63335501824.0,63750144.0,5245165568.0,1.32625895424e+11,21.750,21.040,22.340,8340.0,0.0
15-10 19:55:21,42.096,5.727,51.828,0.312,0.0,0.037,63465336832.0,63750144.0,5244780544.0,1.3249644544e+11,21.750,21.040,22.340,36044.500,238.500
15-10 19:55:23,33.170,10.309,56.044,0.426,0.0,0.050,63587930112.0,63750144.0,5245046784.0,1.3237358592e+11,20.490,20.790,22.250,34200.0,0.0
15-10 19:55:25,38.855,5.963,55.132,0.0,0.0,0.050,63615033344.0,63750144.0,5245440000.0,1.32346089472e+11,20.490,20.790,22.250,19050.0,0.0
15-10 19:55:27,36.310,6.104,57.561,0.0,0.0,0.025,63986954240.0,63750144.0,5245816832.0,1.31973791744e+11,20.490,20.790,22.250,6180.0,0.0
15-10 19:55:29,30.971,4.837,64.166,0.0,0.0,0.025,63872638976.0,63750144.0,5246332928.0,1.32087590912e+11,21.410,20.980,22.310,6960.0,0.0
15-10 19:55:31,35.780,4.494,59.700,0.0,0.0,0.025,63357460480.0,63750144.0,5246332928.0,1.32602769408e+11,21.410,20.980,22.310,7500.0,0.0
15-10 19:55:33,40.663,5.724,53.600,0.0,0.0,0.013,63198720000.0,63758336.0,5246664704.0,1.3276116992e+11,19.860,20.660,22.200,7620.0,0.0
15-10 19:55:35,39.581,6.414,53.968,0.0,0.0,0.037,63394410496.0,63758336.0,5246922752.0,1.32565221376e+11,19.860,20.660,22.200,7980.0,0.0
15-10 19:55:37,40.699,6.197,53.092,0.0,0.0,0.013,63624474624.0,63758336.0,5247279104.0,1.32334800896e+11,19.860,20.660,22.200,8130.0,0.0
15-10 19:55:39,32.610,5.820,61.534,0.012,0.0,0.025,63908298752.0,63758336.0,5247602688.0,1.32050653184e+11,23.390,21.380,22.420,7860.0,0.0
15-10 19:55:41,31.723,4.109,64.156,0.0,0.0,0.012,63884312576.0,63758336.0,5247938560.0,1.32074303488e+11,23.390,21.380,22.420,7740.0,0.0
15-10 19:55:43,29.693,4.986,65.296,0.0,0.0,0.025,63671341056.0,63758336.0,5247938560.0,1.32287275008e+11,21.840,21.100,22.320,7410.0,0.0
15-10 19:55:45,41.340,5.666,52.982,0.0,0.0,0.012,63633526784.0,63758336.0,5248393216.0,1.32324634624e+11,21.840,21.100,22.320,7350.0,33.0
15-10 19:55:47,41.645,5.440,52.890,0.0,0.0,0.025,63452131328.0,63758336.0,5248880640.0,1.32505542656e+11,21.840,21.100,22.320,7590.0,0.0
15-10 19:55:49,38.905,6.235,54.848,0.0,0.0,0.012,63584555008.0,63758336.0,5249236992.0,1.32372762624e+11,23.860,21.530,22.460,7620.0,0.0
15-10 19:55:51,35.595,6.936,57.431,0.0,0.0,0.038,63561666560.0,63762432.0,5249908736.0,1.32394975232e+11,23.860,21.530,22.460,7200.0,0.0
15-10 19:55:53,38.392,6.249,55.322,0.0,0.0,0.037,63874912256.0,63762432.0,5250170880.0,1.32081467392e+11,25.790,21.970,22.590,6750.0,0.0
15-10 19:55:55,29.762,3.571,66.642,0.0,0.0,0.025,63719493632.0,63762432.0,5250506752.0,1.32236550144e+11,25.790,21.970,22.590,7530.0,0.0
15-10 19:55:57,32.703,5.876,61.396,0.0,0.0,0.025,63956123648.0,63766528.0,5250502656.0,1.31999920128e+11,25.790,21.970,22.590,7800.0,0.0
15-10 19:55:59,38.398,4.994,56.582,0.0,0.0,0.025,63367852032.0,63766528.0,5251522560.0,1.3258717184e+11,24.520,21.770,22.530,7890.0,0.0
15-10 19:56:01,41.687,6.518,51.770,0.0,0.0,0.025,63407820800.0,63766528.0,5251272704.0,1.32547452928e+11,24.520,21.770,22.530,7920.0,0.0
15-10 19:56:03,38.565,5.262,56.135,0.0,0.0,0.038,63563120640.0,63770624.0,5251526656.0,1.3239189504e+11,23.120,21.520,22.440,7110.0,0.0
15-10 19:56:05,38.345,6.187,55.443,0.0,0.0,0.025,63520980992.0,63770624.0,5252128768.0,1.32433432576e+11,23.120,21.520,22.440,6060.0,0.0
15-10 19:56:07,28.701,4.800,66.474,0.0,0.0,0.025,63957676032.0,63770624.0,5252636672.0,1.31996229632e+11,23.120,21.520,22.440,6030.0,0.0
15-10 19:56:09,31.852,5.146,62.964,0.0,0.0,0.038,63755034624.0,63770624.0,5252636672.0,1.3219887104e+11,21.990,21.310,22.370,6180.0,0.0
15-10 19:56:11,35.338,5.105,59.532,0.0,0.0,0.025,63640817664.0,63770624.0,5253873664.0,1.32311851008e+11,21.990,21.310,22.370,6960.0,0.0
15-10 19:56:13,39.524,4.640,55.823,0.0,0.0,0.013,63267921920.0,63770624.0,5253672960.0,1.32684947456e+11,20.310,20.980,22.250,7170.0,0.0
15-10 19:56:15,38.823,6.913,54.202,0.013,0.0,0.050,63349264384.0,63770624.0,5254389760.0,1.32602888192e+11,20.310,20.980,22.250,6510.0,0.0
15-10 19:56:17,34.161,5.738,60.063,0.0,0.0,0.038,63469445120.0,63770624.0,5254778880.0,1.32482318336e+11,20.310,20.980,22.250,6540.0,27.0
15-10 19:56:19,35.662,9.967,54.320,0.0,0.0,0.050,63933517824.0,63770624.0,5255155712.0,1.320178688e+11,18.760,20.640,22.140,6660.0,0.0
15-10 19:56:21,38.270,5.840,55.865,0.0,0.0,0.025,64024903680.0,63774720.0,5255397376.0,1.31926237184e+11,18.760,20.640,22.140,5790.0,0.0
15-10 19:56:23,25.546,4.040,70.402,0.0,0.0,0.013,63546150912.0,63774720.0,5256171520.0,1.32404215808e+11,17.660,20.380,22.050,6120.0,0.0
15-10 19:56:25,40.179,4.857,54.926,0.0,0.0,0.038,63136923648.0,63774720.0,5256192000.0,1.32813422592e+11,17.660,20.380,22.050,6240.0,0.0
15-10 19:56:27,41.293,6.703,51.979,0.0,0.0,0.025,63283134464.0,63782912.0,5256536064.0,1.3266685952e+11,17.660,20.380,22.050,6508.0,114.0
15-10 19:56:29,40.070,6.268,53.611,0.0,0.0,0.050,63384326144.0,63782912.0,5257035776.0,1.32565168128e+11,19.610,20.740,22.160,6120.0,0.0
15-10 19:56:31,34.525,5.382,60.080,0.0,0.0,0.013,63584116736.0,63782912.0,5257539584.0,1.32364873728e+11,19.610,20.740,22.160,7110.0,0.0
15-10 19:56:33,30.085,4.028,65.849,0.0,0.0,0.038,63813816320.0,63782912.0,5257838592.0,1.32134875136e+11,21.880,21.200,22.290,7770.0,0.0
15-10 19:56:35,29.822,5.178,64.962,0.0,0.0,0.038,63617347584.0,63782912.0,5257838592.0,1.32331343872e+11,21.880,21.200,22.290,7140.0,0.0
15-10 19:56:37,39.882,4.984,55.122,0.0,0.0,0.013,63362662400.0,63782912.0,5258088448.0,1.325857792e+11,21.880,21.200,22.290,6990.0,27.0
15-10 19:56:39,41.048,6.384,52.543,0.0,0.0,0.025,63150731264.0,63791104.0,5258444800.0,1.32797345792e+11,21.330,21.090,22.250,7140.0,0.0
15-10 19:56:41,39.839,5.612,54.499,0.0,0.0,0.050,63222538240.0,63791104.0,5258862592.0,1.32725121024e+11,21.330,21.090,22.250,7200.0,0.0
15-10 19:56:43,34.992,6.758,58.212,0.0,0.0,0.038,63316267008.0,63791104.0,5259292672.0,1.32630962176e+11,23.070,21.460,22.370,7560.0,0.0
15-10 19:56:45,36.719,5.894,57.336,0.0,0.0,0.051,63642386432.0,63791104.0,5259583488.0,1.32304551936e+11,23.070,21.460,22.370,7590.0,102.500
15-10 19:56:47,30.804,4.950,64.234,0.0,0.0,0.013,63731421184.0,63791104.0,5260107776.0,1.32214992896e+11,23.070,21.460,22.370,6510.0,0.0
15-10 19:56:49,28.372,5.410,66.193,0.0,0.0,0.025,63485493248.0,63791104.0,5260107776.0,1.32460920832e+11,21.700,21.200,22.280,6360.0,0.0
15-10 19:56:51,40.265,4.946,54.751,0.0,0.0,0.038,63136034816.0,63795200.0,5260419072.0,1.32810063872e+11,21.700,21.200,22.280,6180.0,0.0
15-10 19:56:53,39.054,6.223,54.673,0.0,0.0,0.050,63316520960.0,63795200.0,5260779520.0,1.3262921728e+11,20.360,20.930,22.180,6810.0,0.0
15-10 19:56:55,38.733,5.421,55.821,0.0,0.0,0.025,63451721728.0,63795200.0,5261344768.0,1.32493451264e+11,20.360,20.930,22.180,6360.0,0.0
15-10 19:56:57,31.210,7.151,61.614,0.0,0.0,0.025,63757758464.0,63795200.0,5261750272.0,1.32187009024e+11,20.360,20.930,22.180,5783.0,67.0
15-10 19:56:59,29.524,4.205,66.258,0.0,0.0,0.013,63730176000.0,63795200.0,5262168064.0,1.32214173696e+11,20.730,21.0,22.200,5190.0,0.0
15-10 19:57:01,35.244,5.368,59.375,0.0,0.0,0.013,63492235264.0,63795200.0,5262168064.0,1.32452114432e+11,20.730,21.0,22.200,5340.0,0.0
15-10 19:57:03,40.186,5.026,54.775,0.0,0.0,0.013,63194423296.0,63795200.0,5262426112.0,1.32749668352e+11,19.150,20.670,22.090,6480.0,0.0
15-10 19:57:05,39.026,12.925,47.999,0.0,0.0,0.050,63371558912.0,63795200.0,5263179776.0,1.32571779072e+11,19.150,20.670,22.090,6600.0,0.0
15-10 19:57:07,41.592,6.306,52.052,0.0,0.0,0.050,63271374848.0,63795200.0,5263552512.0,1.326715904e+11,19.150,20.670,22.090,5730.0,0.0
15-10 19:57:09,33.968,6.613,59.369,0.0,0.0,0.050,63338635264.0,63803392.0,5264076800.0,1.32603797504e+11,18.100,20.420,22.0,5370.0,0.0
15-10 19:57:11,34.776,5.638,59.548,0.0,0.0,0.037,63563517952.0,63803392.0,5264326656.0,1.3237866496e+11,18.100,20.420,22.0,6270.0,0.0
15-10 19:57:13,28.208,4.114,67.666,0.0,0.0,0.013,63228010496.0,63803392.0,5264695296.0,1.32713803776e+11,20.090,20.800,22.110,12390.0,0.0
15-10 19:57:15,36.982,6.352,56.641,0.0,0.0,0.025,62848098304.0,63807488.0,5264691200.0,1.33093715968e+11,20.090,20.800,22.110,23051.500,118.500
15-10 19:57:17,41.791,5.326,52.820,0.0,0.0,0.063,62847078400.0,63807488.0,5265326080.0,1.33094100992e+11,20.090,20.800,22.110,31590.0,0.0
15-10 19:57:19,37.732,5.977,56.253,0.0,0.0,0.038,63015362560.0,63807488.0,5265780736.0,1.32925362176e+11,22.170,21.220,22.240,11460.0,0.0
15-10 19:57:21,39.299,5.986,54.640,0.0,0.0,0.075,63109214208.0,63807488.0,5266059264.0,1.32831232e+11,22.170,21.220,22.240,3900.0,0.0
15-10 19:57:23,31.697,5.598,62.680,0.0,0.0,0.025,63653462016.0,63807488.0,5266513920.0,1.32286529536e+11,21.510,21.100,22.200,5370.0,0.0
15-10 19:57:25,27.299,3.646,69.017,0.0,0.0,0.038,63498948608.0,63807488.0,5267210240.0,1.32440346624e+11,21.510,21.100,22.200,6420.0,0.0
15-10 19:57:27,35.615,5.538,58.809,0.0,0.0,0.038,63228203008.0,63815680.0,5267206144.0,1.32711088128e+11,21.510,21.100,22.200,6450.0,0.0
15-10 19:57:29,41.907,4.704,53.351,0.0,0.0,0.038,63082381312.0,63815680.0,5267582976.0,1.32856532992e+11,23.320,21.480,22.310,5700.0,0.0
15-10 19:57:31,41.033,5.302,53.652,0.0,0.0,0.013,62960271360.0,63815680.0,5267988480.0,1.3297823744e+11,23.320,21.480,22.310,5370.0,0.0
15-10 19:57:33,40.143,5.556,54.239,0.0,0.0,0.063,63153364992.0,63819776.0,5268307968.0,1.32784820224e+11,21.610,21.150,22.200,5850.0,0.0
15-10 19:57:35,35.667,5.964,58.319,0.0,0.0,0.051,63220912128.0,63819776.0,5268918272.0,1.32716662784e+11,21.610,21.150,22.200,5850.0,0.0
