"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 1_256_node.csv 2 2000",,,,"Date:","16 Oct 2018 13:47:23 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
16-10 13:59:33,0.0,0.013,99.987,0.0,0.0,0.0,1036783616.0,15040512.0,67260416.0,2.00151228416e+11,0.030,6.680,7.730,5700.0,0.0
16-10 13:59:35,0.0,0.025,99.975,0.0,0.0,0.0,1036783616.0,15048704.0,67252224.0,2.00151228416e+11,0.030,6.680,7.730,6060.0,0.0
16-10 13:59:37,0.0,0.025,99.975,0.0,0.0,0.0,1036775424.0,15048704.0,67260416.0,2.00151228416e+11,0.020,6.570,7.690,6600.0,0.0
16-10 13:59:39,0.0,0.0,100.0,0.0,0.0,0.0,1036775424.0,15048704.0,67260416.0,2.00151228416e+11,0.020,6.570,7.690,7830.0,0.0
16-10 13:59:41,0.0,0.013,99.987,0.0,0.0,0.0,1036775424.0,15056896.0,67252224.0,2.00151228416e+11,0.020,6.460,7.640,9090.0,0.0
16-10 13:59:43,0.0,0.013,99.987,0.0,0.0,0.0,1036767232.0,15056896.0,67260416.0,2.00151228416e+11,0.020,6.460,7.640,9240.0,101.0
16-10 13:59:45,0.0,0.013,99.987,0.0,0.0,0.0,1036386304.0,15056896.0,67260416.0,2.00151609344e+11,0.020,6.460,7.640,10710.0,0.0
16-10 13:59:47,0.0,0.013,99.987,0.0,0.0,0.0,1036148736.0,15065088.0,67252224.0,2.00151846912e+11,0.020,6.350,7.600,10950.0,0.0
16-10 13:59:49,0.0,0.013,99.987,0.0,0.0,0.0,1036013568.0,15065088.0,67260416.0,2.00151973888e+11,0.020,6.350,7.600,10080.0,0.0
16-10 13:59:51,0.0,0.013,99.987,0.0,0.0,0.0,1036005376.0,15069184.0,67264512.0,2.00151973888e+11,0.020,6.240,7.560,9300.0,0.0
16-10 13:59:53,0.0,0.013,99.987,0.0,0.0,0.0,1036005376.0,15077376.0,67256320.0,2.00151973888e+11,0.020,6.240,7.560,8850.0,0.0
16-10 13:59:55,0.0,0.013,99.987,0.0,0.0,0.0,1035997184.0,15077376.0,67264512.0,2.00151973888e+11,0.020,6.240,7.560,8460.0,0.0
16-10 13:59:57,0.0,0.013,99.987,0.0,0.0,0.0,1035997184.0,15077376.0,67264512.0,2.00151973888e+11,0.020,6.140,7.520,7080.0,0.0
16-10 13:59:59,0.0,0.013,99.987,0.0,0.0,0.0,1035874304.0,15085568.0,67256320.0,2.00152096768e+11,0.020,6.140,7.520,8610.0,0.0
16-10 14:00:01,0.0,0.013,99.987,0.0,0.0,0.0,1035866112.0,15085568.0,67264512.0,2.00152096768e+11,0.020,6.040,7.480,10830.0,0.0
16-10 14:00:03,0.0,0.013,99.987,0.0,0.0,0.0,1035866112.0,15085568.0,67264512.0,2.00152096768e+11,0.020,6.040,7.480,10770.0,0.0
16-10 14:00:05,0.0,0.025,99.975,0.0,0.0,0.0,1035866112.0,15093760.0,67256320.0,2.00152096768e+11,0.020,6.040,7.480,9660.0,33.0
16-10 14:00:07,0.0,0.013,99.987,0.0,0.0,0.0,1035857920.0,15093760.0,67264512.0,2.00152096768e+11,0.010,5.940,7.440,10140.0,0.0
16-10 14:00:09,0.0,0.013,99.987,0.0,0.0,0.0,1035857920.0,15093760.0,67264512.0,2.00152096768e+11,0.010,5.940,7.440,10410.0,0.0
16-10 14:00:11,0.0,0.013,99.987,0.0,0.0,0.0,1035857920.0,15101952.0,67256320.0,2.00152096768e+11,0.010,5.840,7.400,9630.0,0.0
16-10 14:00:13,0.0,0.013,99.987,0.0,0.0,0.0,1035849728.0,15101952.0,67264512.0,2.00152096768e+11,0.010,5.840,7.400,8850.0,0.0
16-10 14:00:15,0.0,0.0,100.0,0.0,0.0,0.0,1035849728.0,15101952.0,67264512.0,2.00152096768e+11,0.010,5.840,7.400,9030.0,27.0
16-10 14:00:17,0.0,0.025,99.975,0.0,0.0,0.0,1035849728.0,15110144.0,67256320.0,2.00152096768e+11,0.010,5.740,7.360,9330.0,0.0
16-10 14:00:19,0.0,0.013,99.987,0.0,0.0,0.0,1035841536.0,15110144.0,67264512.0,2.00152096768e+11,0.010,5.740,7.360,10410.0,0.0
16-10 14:00:21,0.0,0.013,99.987,0.0,0.0,0.0,1035841536.0,15110144.0,67264512.0,2.00152096768e+11,0.010,5.650,7.320,12030.0,0.0
16-10 14:00:23,0.0,0.0,100.0,0.0,0.0,0.0,1035841536.0,15118336.0,67256320.0,2.00152096768e+11,0.010,5.650,7.320,12600.0,0.0
16-10 14:00:25,0.0,0.013,99.987,0.0,0.0,0.0,1035833344.0,15118336.0,67264512.0,2.00152096768e+11,0.010,5.650,7.320,14370.0,0.0
16-10 14:00:27,0.0,0.025,99.975,0.0,0.0,0.0,1035833344.0,15118336.0,67264512.0,2.00152096768e+11,0.010,5.550,7.280,13290.0,0.0
16-10 14:00:29,0.0,0.013,99.987,0.0,0.0,0.0,1035833344.0,15126528.0,67256320.0,2.00152096768e+11,0.010,5.550,7.280,10980.0,0.0
16-10 14:00:31,0.0,0.0,100.0,0.0,0.0,0.0,1035825152.0,15126528.0,67264512.0,2.00152096768e+11,0.010,5.460,7.240,8880.0,0.0
16-10 14:00:33,0.0,0.025,99.975,0.0,0.0,0.0,1035825152.0,15126528.0,67264512.0,2.00152096768e+11,0.010,5.460,7.240,7470.0,0.0
16-10 14:00:35,0.0,0.025,99.975,0.0,0.0,0.0,1035825152.0,15134720.0,67256320.0,2.00152096768e+11,0.010,5.460,7.240,6630.0,0.0
16-10 14:00:37,0.0,0.013,99.987,0.0,0.0,0.0,1035816960.0,15134720.0,67264512.0,2.00152096768e+11,0.010,5.370,7.200,6270.0,0.0
16-10 14:00:39,0.0,0.013,99.987,0.0,0.0,0.0,1035816960.0,15134720.0,67264512.0,2.00152096768e+11,0.010,5.370,7.200,6240.0,0.0
16-10 14:00:41,0.0,0.012,99.988,0.0,0.0,0.0,1035816960.0,15142912.0,67256320.0,2.00152096768e+11,0.010,5.280,7.160,5730.0,0.0
16-10 14:00:43,0.0,0.013,99.987,0.0,0.0,0.0,1035808768.0,15142912.0,67264512.0,2.00152096768e+11,0.010,5.280,7.160,5370.0,0.0
16-10 14:00:45,0.0,0.013,99.987,0.0,0.0,0.0,1035808768.0,15142912.0,67264512.0,2.00152096768e+11,0.010,5.280,7.160,5970.0,0.0
16-10 14:00:47,0.0,0.013,99.987,0.0,0.0,0.0,1035808768.0,15151104.0,67256320.0,2.00152096768e+11,0.010,5.190,7.120,5310.0,0.0
16-10 14:00:49,0.0,0.013,99.987,0.0,0.0,0.0,1035927552.0,15151104.0,67264512.0,2.00151969792e+11,0.010,5.190,7.120,5310.0,0.0
16-10 14:00:51,0.0,0.013,99.987,0.0,0.0,0.0,1035927552.0,15151104.0,67264512.0,2.00151969792e+11,0.0,5.110,7.090,5160.0,0.0
16-10 14:00:53,0.0,0.013,99.987,0.0,0.0,0.0,1035927552.0,15159296.0,67256320.0,2.00151969792e+11,0.0,5.110,7.090,5370.0,0.0
16-10 14:00:55,0.0,0.013,99.987,0.0,0.0,0.0,1035915264.0,15159296.0,67268608.0,2.00151969792e+11,0.0,5.110,7.090,5520.0,0.0
16-10 14:00:57,0.0,0.013,99.987,0.0,0.0,0.0,1035915264.0,15159296.0,67268608.0,2.00151969792e+11,0.0,5.020,7.050,5940.0,0.0
16-10 14:00:59,0.0,0.013,99.987,0.0,0.0,0.0,1035915264.0,15167488.0,67260416.0,2.00151969792e+11,0.0,5.020,7.050,5400.0,0.0
16-10 14:01:01,0.0,0.025,99.975,0.0,0.0,0.0,1035907072.0,15167488.0,67268608.0,2.00151969792e+11,0.0,4.940,7.010,4560.0,0.0
16-10 14:01:03,0.0,0.0,100.0,0.0,0.0,0.0,1035907072.0,15167488.0,67268608.0,2.00151969792e+11,0.0,4.940,7.010,5220.0,0.0
16-10 14:01:05,0.0,0.037,99.963,0.0,0.0,0.0,1035907072.0,15175680.0,67260416.0,2.00151969792e+11,0.0,4.940,7.010,6510.0,0.0
16-10 14:01:07,0.0,0.025,99.975,0.0,0.0,0.0,1035898880.0,15175680.0,67268608.0,2.00151969792e+11,0.0,4.850,6.970,7410.0,0.0
16-10 14:01:09,0.0,0.013,99.987,0.0,0.0,0.0,1035898880.0,15175680.0,67268608.0,2.00151969792e+11,0.0,4.850,6.970,6780.0,0.0
16-10 14:01:11,0.0,0.013,99.987,0.0,0.0,0.0,1035898880.0,15183872.0,67260416.0,2.00151969792e+11,0.0,4.770,6.930,5790.0,0.0
16-10 14:01:13,0.0,0.013,99.987,0.0,0.0,0.0,1035890688.0,15183872.0,67268608.0,2.00151969792e+11,0.0,4.770,6.930,5640.0,0.0
16-10 14:01:15,0.0,0.0,100.0,0.0,0.0,0.0,1035890688.0,15183872.0,67268608.0,2.00151969792e+11,0.0,4.770,6.930,5880.0,0.0
16-10 14:01:17,0.0,0.025,99.975,0.0,0.0,0.0,1035890688.0,15192064.0,67260416.0,2.00151969792e+11,0.0,4.690,6.900,6210.0,0.0
16-10 14:01:19,0.0,0.025,99.975,0.0,0.0,0.0,1035882496.0,15192064.0,67268608.0,2.00151969792e+11,0.0,4.690,6.900,6090.0,0.0
16-10 14:01:21,0.0,0.013,99.987,0.0,0.0,0.0,1035882496.0,15192064.0,67268608.0,2.00151969792e+11,0.0,4.620,6.860,6060.0,0.0
16-10 14:01:23,0.0,0.013,99.987,0.0,0.0,0.0,1035882496.0,15200256.0,67260416.0,2.00151969792e+11,0.0,4.620,6.860,5880.0,0.0
16-10 14:01:25,0.0,0.025,99.975,0.0,0.0,0.0,1035874304.0,15200256.0,67268608.0,2.00151969792e+11,0.0,4.620,6.860,6240.0,0.0
16-10 14:01:27,0.0,0.025,99.975,0.0,0.0,0.0,1035874304.0,15200256.0,67268608.0,2.00151969792e+11,0.0,4.540,6.820,6240.0,0.0
16-10 14:01:29,0.0,0.013,99.987,0.0,0.0,0.0,1035874304.0,15208448.0,67260416.0,2.00151969792e+11,0.0,4.540,6.820,6538.0,114.0
16-10 14:01:31,0.0,0.013,99.987,0.0,0.0,0.0,1035866112.0,15208448.0,67268608.0,2.00151969792e+11,0.0,4.460,6.790,6720.0,0.0
16-10 14:01:33,0.0,0.013,99.987,0.0,0.0,0.0,1035866112.0,15208448.0,67268608.0,2.00151969792e+11,0.0,4.460,6.790,6570.0,0.0
16-10 14:01:35,0.0,0.025,99.975,0.0,0.0,0.0,1035857920.0,15216640.0,67268608.0,2.00151969792e+11,0.0,4.460,6.790,6783.0,66.0
16-10 14:01:37,0.0,0.025,99.975,0.0,0.0,0.0,1035857920.0,15216640.0,67268608.0,2.00151969792e+11,0.0,4.390,6.750,6270.0,0.0
16-10 14:01:39,0.0,0.013,99.987,0.0,0.0,0.0,1035857920.0,15216640.0,67268608.0,2.00151969792e+11,0.0,4.390,6.750,5310.0,0.0
16-10 14:01:41,0.0,0.0,100.0,0.0,0.0,0.0,1035857920.0,15224832.0,67260416.0,2.00151969792e+11,0.0,4.320,6.710,5400.0,0.0
16-10 14:01:43,0.0,0.013,99.987,0.0,0.0,0.0,1035849728.0,15224832.0,67268608.0,2.00151969792e+11,0.0,4.320,6.710,5670.0,0.0
16-10 14:01:45,0.0,0.013,99.987,0.0,0.0,0.0,1035849728.0,15224832.0,67268608.0,2.00151969792e+11,0.0,4.320,6.710,5820.0,27.0
16-10 14:01:47,0.0,0.025,99.975,0.0,0.0,0.0,1035849728.0,15233024.0,67260416.0,2.00151969792e+11,0.0,4.240,6.680,5520.0,0.0
16-10 14:01:49,0.0,0.0,100.0,0.0,0.0,0.0,1035841536.0,15233024.0,67268608.0,2.00151969792e+11,0.0,4.240,6.680,5820.0,0.0
16-10 14:01:51,0.0,0.013,99.987,0.0,0.0,0.0,1035841536.0,15233024.0,67268608.0,2.00151969792e+11,0.0,4.170,6.640,6330.0,0.0
16-10 14:01:53,0.0,0.013,99.987,0.0,0.0,0.0,1035841536.0,15241216.0,67260416.0,2.00151969792e+11,0.0,4.170,6.640,5880.0,0.0
16-10 14:01:55,0.0,0.013,99.987,0.0,0.0,0.0,1035833344.0,15241216.0,67268608.0,2.00151969792e+11,0.0,4.170,6.640,5640.0,0.0
16-10 14:01:57,0.0,0.013,99.987,0.0,0.0,0.0,1035833344.0,15241216.0,67268608.0,2.00151969792e+11,0.0,4.100,6.600,6270.0,0.0
16-10 14:01:59,0.0,0.013,99.987,0.0,0.0,0.0,1035833344.0,15249408.0,67260416.0,2.00151969792e+11,0.0,4.100,6.600,7080.0,0.0
16-10 14:02:01,0.0,0.013,99.987,0.0,0.0,0.0,1035825152.0,15249408.0,67268608.0,2.00151969792e+11,0.0,4.040,6.570,8010.0,0.0
16-10 14:02:03,0.0,0.012,99.988,0.0,0.0,0.0,1035821056.0,15249408.0,67272704.0,2.00151969792e+11,0.0,4.040,6.570,7590.0,0.0
16-10 14:02:05,0.0,0.025,99.975,0.0,0.0,0.0,1035821056.0,15257600.0,67264512.0,2.00151969792e+11,0.0,4.040,6.570,6660.0,0.0
16-10 14:02:07,0.0,0.013,99.987,0.0,0.0,0.0,1035812864.0,15257600.0,67272704.0,2.00151969792e+11,0.0,3.970,6.530,6690.0,0.0
16-10 14:02:09,0.0,0.013,99.987,0.0,0.0,0.0,1035812864.0,15257600.0,67272704.0,2.00151969792e+11,0.0,3.970,6.530,7230.0,0.0
16-10 14:02:11,0.0,0.013,99.987,0.0,0.0,0.0,1035812864.0,15265792.0,67264512.0,2.00151969792e+11,0.0,3.900,6.500,7530.0,27.0
16-10 14:02:13,0.0,0.012,99.988,0.0,0.0,0.0,1035804672.0,15265792.0,67272704.0,2.00151969792e+11,0.0,3.900,6.500,6840.0,0.0
16-10 14:02:15,0.013,0.013,99.975,0.0,0.0,0.0,1036615680.0,15265792.0,67272704.0,2.00151158784e+11,0.0,3.900,6.500,6977.500,700.500
16-10 14:02:17,0.013,0.025,99.963,0.0,0.0,0.0,1036476416.0,15273984.0,67264512.0,2.00151298048e+11,0.0,3.840,6.460,7178.0,1351.0
16-10 14:02:19,0.0,0.013,99.987,0.0,0.0,0.0,1035886592.0,15273984.0,67272704.0,2.0015187968e+11,0.0,3.840,6.460,7443.0,0.0
16-10 14:02:21,0.0,0.013,99.987,0.0,0.0,0.0,1035878400.0,15273984.0,67272704.0,2.00151887872e+11,0.0,3.770,6.430,7770.0,0.0
16-10 14:02:23,0.0,0.0,100.0,0.0,0.0,0.0,1035878400.0,15282176.0,67264512.0,2.00151887872e+11,0.0,3.770,6.430,7470.0,27.0
16-10 14:02:25,0.0,0.013,99.987,0.0,0.0,0.0,1035800576.0,15282176.0,67272704.0,2.00151957504e+11,0.0,3.770,6.430,7170.0,0.0
16-10 14:02:27,0.0,0.013,99.987,0.0,0.0,0.0,1035800576.0,15282176.0,67272704.0,2.00151957504e+11,0.0,3.710,6.390,6630.0,0.0
16-10 14:02:29,0.0,0.012,99.988,0.0,0.0,0.0,1035800576.0,15290368.0,67264512.0,2.00151957504e+11,0.0,3.710,6.390,6840.0,0.0
16-10 14:02:31,0.0,0.013,99.987,0.0,0.0,0.0,1035792384.0,15290368.0,67272704.0,2.00151957504e+11,0.0,3.650,6.360,7080.0,0.0
16-10 14:02:33,0.0,0.013,99.987,0.0,0.0,0.0,1035792384.0,15290368.0,67272704.0,2.00151957504e+11,0.0,3.650,6.360,6960.0,0.0
16-10 14:02:35,0.0,0.025,99.975,0.0,0.0,0.0,1035792384.0,15298560.0,67264512.0,2.00151957504e+11,0.0,3.650,6.360,6780.0,0.0
16-10 14:02:37,0.013,0.013,99.975,0.0,0.0,0.0,1035784192.0,15298560.0,67272704.0,2.00151957504e+11,0.0,3.590,6.320,6960.0,0.0
16-10 14:02:39,0.0,0.013,99.987,0.0,0.0,0.0,1035784192.0,15298560.0,67272704.0,2.00151957504e+11,0.0,3.590,6.320,7350.0,0.0
16-10 14:02:41,0.0,0.013,99.987,0.0,0.0,0.0,1035784192.0,15306752.0,67264512.0,2.00151957504e+11,0.0,3.530,6.290,7200.0,0.0
16-10 14:02:43,0.0,0.013,99.987,0.0,0.0,0.0,1035776000.0,15306752.0,67272704.0,2.00151957504e+11,0.0,3.530,6.290,6720.0,0.0
16-10 14:02:45,0.0,0.013,99.987,0.0,0.0,0.0,1035776000.0,15306752.0,67272704.0,2.00151957504e+11,0.0,3.530,6.290,6690.0,0.0
16-10 14:02:47,0.0,0.013,99.987,0.0,0.0,0.0,1035776000.0,15314944.0,67264512.0,2.00151957504e+11,0.0,3.470,6.260,6480.0,0.0
16-10 14:02:49,0.0,0.013,99.987,0.0,0.0,0.0,1035767808.0,15314944.0,67272704.0,2.00151957504e+11,0.0,3.470,6.260,6780.0,0.0
16-10 14:02:51,0.0,0.013,99.987,0.0,0.0,0.0,1035767808.0,15314944.0,67272704.0,2.00151957504e+11,0.0,3.410,6.220,7350.0,0.0
16-10 14:02:53,0.0,0.013,99.987,0.0,0.0,0.0,1035767808.0,15323136.0,67264512.0,2.00151957504e+11,0.0,3.410,6.220,6870.0,0.0
16-10 14:02:55,0.0,0.0,100.0,0.0,0.0,0.0,1035759616.0,15323136.0,67272704.0,2.00151957504e+11,0.0,3.410,6.220,6600.0,0.0
16-10 14:02:57,0.0,0.025,99.975,0.0,0.0,0.0,1035751424.0,15323136.0,67272704.0,2.00151965696e+11,0.0,3.350,6.190,7260.0,0.0
16-10 14:02:59,0.0,0.013,99.987,0.0,0.0,0.0,1035751424.0,15331328.0,67264512.0,2.00151965696e+11,0.0,3.350,6.190,6450.0,0.0
16-10 14:03:01,0.0,0.013,99.987,0.0,0.0,0.0,1035616256.0,15331328.0,67272704.0,2.00152092672e+11,0.0,3.300,6.150,5880.0,0.0
16-10 14:03:03,0.0,0.0,100.0,0.0,0.0,0.0,1035489280.0,15331328.0,67272704.0,2.00152219648e+11,0.0,3.300,6.150,6300.0,0.0
16-10 14:03:05,0.0,0.025,99.975,0.0,0.0,0.0,1035489280.0,15339520.0,67264512.0,2.00152219648e+11,0.0,3.300,6.150,7650.0,33.0
16-10 14:03:07,0.0,0.025,99.975,0.0,0.0,0.0,1035354112.0,15339520.0,67272704.0,2.00152346624e+11,0.0,3.240,6.120,7350.0,0.0
16-10 14:03:09,0.0,0.013,99.987,0.0,0.0,0.0,1035350016.0,15339520.0,67276800.0,2.00152346624e+11,0.0,3.240,6.120,6780.0,0.0
16-10 14:03:11,0.0,0.013,99.987,0.0,0.0,0.0,1035350016.0,15347712.0,67268608.0,2.00152346624e+11,0.0,3.190,6.090,7290.0,0.0
16-10 14:03:13,0.0,0.0,100.0,0.0,0.0,0.0,1035341824.0,15347712.0,67276800.0,2.00152346624e+11,0.0,3.190,6.090,7830.0,0.0
16-10 14:03:15,0.0,0.013,99.987,0.0,0.0,0.0,1035341824.0,15347712.0,67276800.0,2.00152346624e+11,0.0,3.190,6.090,6720.0,0.0
16-10 14:03:17,0.0,0.025,99.963,0.012,0.0,0.0,1035341824.0,15355904.0,67268608.0,2.00152346624e+11,0.0,3.140,6.060,6150.0,0.0
16-10 14:03:19,0.0,0.012,99.988,0.0,0.0,0.0,1035333632.0,15355904.0,67276800.0,2.00152346624e+11,0.0,3.140,6.060,5850.0,0.0
16-10 14:03:21,0.0,0.0,100.0,0.0,0.0,0.0,1035333632.0,15355904.0,67276800.0,2.00152346624e+11,0.0,3.080,6.020,5670.0,0.0
16-10 14:03:23,0.0,0.013,99.987,0.0,0.0,0.0,1035333632.0,15364096.0,67268608.0,2.00152346624e+11,0.0,3.080,6.020,5520.0,0.0
16-10 14:03:25,0.0,0.013,99.987,0.0,0.0,0.0,1035325440.0,15364096.0,67276800.0,2.00152346624e+11,0.0,3.080,6.020,5970.0,0.0
16-10 14:03:27,0.0,0.025,99.975,0.0,0.0,0.0,1035325440.0,15364096.0,67276800.0,2.00152346624e+11,0.0,3.030,5.990,6450.0,0.0
16-10 14:03:29,0.0,0.0,100.0,0.0,0.0,0.0,1035325440.0,15372288.0,67268608.0,2.00152346624e+11,0.0,3.030,5.990,5790.0,0.0
16-10 14:03:31,0.0,0.013,99.987,0.0,0.0,0.0,1035317248.0,15372288.0,67276800.0,2.00152346624e+11,0.0,2.980,5.960,7170.0,0.0
16-10 14:03:33,0.0,0.013,99.987,0.0,0.0,0.0,1035317248.0,15372288.0,67276800.0,2.00152346624e+11,0.0,2.980,5.960,8220.0,0.0
16-10 14:03:35,0.0,0.025,99.975,0.0,0.0,0.0,1035317248.0,15380480.0,67268608.0,2.00152346624e+11,0.0,2.980,5.960,8460.0,0.0
16-10 14:03:37,0.0,0.025,99.975,0.0,0.0,0.0,1035309056.0,15380480.0,67276800.0,2.00152346624e+11,0.0,2.930,5.930,7980.0,0.0
16-10 14:03:39,0.0,0.0,100.0,0.0,0.0,0.0,1035309056.0,15380480.0,67276800.0,2.00152346624e+11,0.0,2.930,5.930,7680.0,0.0
16-10 14:03:41,0.0,0.013,99.987,0.0,0.0,0.0,1035309056.0,15388672.0,67268608.0,2.00152346624e+11,0.0,2.880,5.890,7890.0,0.0
16-10 14:03:43,0.0,0.013,99.987,0.0,0.0,0.0,1035300864.0,15388672.0,67276800.0,2.00152346624e+11,0.0,2.880,5.890,8880.0,0.0
16-10 14:03:45,0.0,0.013,99.987,0.0,0.0,0.0,1035300864.0,15388672.0,67276800.0,2.00152346624e+11,0.0,2.880,5.890,8940.0,0.0
16-10 14:03:47,0.0,0.013,99.987,0.0,0.0,0.0,1035300864.0,15396864.0,67268608.0,2.00152346624e+11,0.0,2.830,5.860,8010.0,0.0
16-10 14:03:49,0.0,0.013,99.987,0.0,0.0,0.0,1035292672.0,15396864.0,67276800.0,2.00152346624e+11,0.0,2.830,5.860,7020.0,0.0
16-10 14:03:51,0.0,0.013,99.987,0.0,0.0,0.0,1035243520.0,15396864.0,67276800.0,2.00152395776e+11,0.0,2.790,5.830,6540.0,0.0
16-10 14:03:53,0.0,0.013,99.987,0.0,0.0,0.0,1035243520.0,15405056.0,67268608.0,2.00152395776e+11,0.0,2.790,5.830,6720.0,0.0
16-10 14:03:55,0.0,0.013,99.987,0.0,0.0,0.0,1035362304.0,15405056.0,67276800.0,2.001522688e+11,0.0,2.790,5.830,6780.0,0.0
16-10 14:03:57,0.0,0.013,99.987,0.0,0.0,0.0,1035362304.0,15405056.0,67276800.0,2.001522688e+11,0.0,2.740,5.800,7410.0,0.0
16-10 14:03:59,0.0,0.013,99.987,0.0,0.0,0.0,1035362304.0,15413248.0,67268608.0,2.001522688e+11,0.0,2.740,5.800,6870.0,0.0
16-10 14:04:01,0.0,0.013,99.987,0.0,0.0,0.0,1035354112.0,15413248.0,67276800.0,2.001522688e+11,0.0,2.700,5.770,6630.0,0.0
16-10 14:04:03,0.0,0.013,99.987,0.0,0.0,0.0,1035354112.0,15413248.0,67276800.0,2.001522688e+11,0.0,2.700,5.770,7050.0,0.0
16-10 14:04:05,0.0,0.025,99.975,0.0,0.0,0.0,1035354112.0,15421440.0,67268608.0,2.001522688e+11,0.0,2.700,5.770,6960.0,0.0
16-10 14:04:07,0.0,0.013,99.987,0.0,0.0,0.0,1035345920.0,15421440.0,67276800.0,2.001522688e+11,0.0,2.650,5.740,7410.0,0.0
16-10 14:04:09,0.0,0.013,99.987,0.0,0.0,0.0,1035345920.0,15421440.0,67276800.0,2.001522688e+11,0.0,2.650,5.740,7410.0,0.0
16-10 14:04:11,0.0,0.013,99.987,0.0,0.0,0.0,1035345920.0,15429632.0,67268608.0,2.001522688e+11,0.0,2.610,5.700,7650.0,0.0
16-10 14:04:13,0.0,0.013,99.987,0.0,0.0,0.0,1035337728.0,15429632.0,67276800.0,2.001522688e+11,0.0,2.610,5.700,6960.0,0.0
16-10 14:04:15,0.0,0.012,99.988,0.0,0.0,0.0,1035333632.0,15429632.0,67280896.0,2.001522688e+11,0.0,2.610,5.700,6930.0,0.0
16-10 14:04:17,0.0,0.025,99.975,0.0,0.0,0.0,1035333632.0,15437824.0,67272704.0,2.001522688e+11,0.0,2.560,5.670,8070.0,0.0
16-10 14:04:19,0.0,0.013,99.987,0.0,0.0,0.0,1035325440.0,15437824.0,67280896.0,2.001522688e+11,0.0,2.560,5.670,7770.0,0.0
16-10 14:04:21,0.0,0.013,99.987,0.0,0.0,0.0,1035325440.0,15437824.0,67280896.0,2.001522688e+11,0.0,2.520,5.640,7380.0,0.0
16-10 14:04:23,0.0,0.012,99.988,0.0,0.0,0.0,1035325440.0,15446016.0,67272704.0,2.001522688e+11,0.0,2.520,5.640,7320.0,0.0
16-10 14:04:25,0.0,0.013,99.987,0.0,0.0,0.0,1035317248.0,15446016.0,67280896.0,2.001522688e+11,0.0,2.520,5.640,7320.0,0.0
16-10 14:04:27,0.0,0.025,99.975,0.0,0.0,0.0,1035317248.0,15446016.0,67280896.0,2.001522688e+11,0.0,2.480,5.610,7560.0,0.0
16-10 14:04:29,0.0,0.013,99.987,0.0,0.0,0.0,1035317248.0,15454208.0,67272704.0,2.001522688e+11,0.0,2.480,5.610,8008.0,114.0
16-10 14:04:31,0.0,0.012,99.988,0.0,0.0,0.0,1035255808.0,15454208.0,67280896.0,2.00152322048e+11,0.0,2.440,5.580,8100.0,0.0
16-10 14:04:33,0.0,0.013,99.987,0.0,0.0,0.0,1035255808.0,15454208.0,67280896.0,2.00152322048e+11,0.0,2.440,5.580,6990.0,0.0
16-10 14:04:35,0.0,0.037,99.963,0.0,0.0,0.0,1035255808.0,15462400.0,67272704.0,2.00152322048e+11,0.0,2.440,5.580,5760.0,33.0
16-10 14:04:37,0.013,0.013,99.975,0.0,0.0,0.0,1035247616.0,15462400.0,67280896.0,2.00152322048e+11,0.0,2.400,5.550,5493.0,33.0
16-10 14:04:39,0.0,0.025,99.975,0.0,0.0,0.0,1035247616.0,15462400.0,67280896.0,2.00152322048e+11,0.0,2.400,5.550,5730.0,0.0
16-10 14:04:41,0.0,0.013,99.987,0.0,0.0,0.0,1035247616.0,15470592.0,67272704.0,2.00152322048e+11,0.0,2.360,5.520,5790.0,0.0
16-10 14:04:43,0.0,0.013,99.987,0.0,0.0,0.0,1035239424.0,15470592.0,67280896.0,2.00152322048e+11,0.0,2.360,5.520,5910.0,101.0
16-10 14:04:45,0.0,0.025,99.975,0.0,0.0,0.0,1035108352.0,15470592.0,67280896.0,2.0015245312e+11,0.0,2.360,5.520,5580.0,0.0
16-10 14:04:47,0.0,0.025,99.975,0.0,0.0,0.0,1035108352.0,15478784.0,67272704.0,2.0015245312e+11,0.0,2.320,5.490,4860.0,0.0
16-10 14:04:49,0.0,0.025,99.975,0.0,0.0,0.0,1034973184.0,15478784.0,67280896.0,2.00152580096e+11,0.0,2.320,5.490,5430.0,0.0
16-10 14:04:51,0.0,0.0,100.0,0.0,0.0,0.0,1034973184.0,15478784.0,67280896.0,2.00152580096e+11,0.0,2.280,5.460,5550.0,0.0
16-10 14:04:53,0.0,0.013,99.987,0.0,0.0,0.0,1034973184.0,15486976.0,67272704.0,2.00152580096e+11,0.0,2.280,5.460,5310.0,0.0
16-10 14:04:55,0.0,0.013,99.987,0.0,0.0,0.0,1034964992.0,15486976.0,67280896.0,2.00152580096e+11,0.0,2.280,5.460,6210.0,0.0
16-10 14:04:57,0.0,0.025,99.950,0.025,0.0,0.0,1034797056.0,15765504.0,67678208.0,2.00152072192e+11,0.0,2.240,5.430,5970.0,0.0
16-10 14:04:59,0.0,0.013,99.987,0.0,0.0,0.0,1034670080.0,15773696.0,67670016.0,2.00152199168e+11,0.0,2.240,5.430,6000.0,0.0
