"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 4_256_ps_fake_1.csv 2 2000",,,,"Date:","16 Oct 2018 19:21:15 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
16-10 19:26:27,0.0,0.025,99.975,0.0,0.0,0.0,2908942336.0,38944768.0,1079386112.0,1.97243039744e+11,3.430,6.280,4.370,7980.0,260.0
16-10 19:26:29,0.0,0.013,99.987,0.0,0.0,0.0,2908942336.0,38952960.0,1079377920.0,1.97243039744e+11,3.430,6.280,4.370,8205.0,65.0
16-10 19:26:31,0.0,0.013,99.987,0.0,0.0,0.0,2908934144.0,38952960.0,1079386112.0,1.97243039744e+11,3.430,6.280,4.370,8025.0,65.0
16-10 19:26:33,0.013,0.013,99.975,0.0,0.0,0.0,2908934144.0,38952960.0,1079386112.0,1.97243039744e+11,3.150,6.170,4.350,7860.0,658.0
16-10 19:26:35,0.013,0.025,99.963,0.0,0.0,0.0,2909388800.0,38961152.0,1079377920.0,1.97242585088e+11,3.150,6.170,4.350,8175.0,524.0
16-10 19:26:37,0.0,0.013,99.987,0.0,0.0,0.0,2909384704.0,38961152.0,1079398400.0,1.97242568704e+11,2.900,6.070,4.320,7995.0,325.0
16-10 19:26:39,0.0,0.013,99.987,0.0,0.0,0.0,2909384704.0,38961152.0,1079398400.0,1.97242568704e+11,2.900,6.070,4.320,8355.0,293.0
16-10 19:26:41,0.012,0.025,99.963,0.0,0.0,0.0,2909511680.0,38969344.0,1079390208.0,1.97242441728e+11,2.900,6.070,4.320,8670.0,650.0
16-10 19:26:43,0.0,0.037,99.963,0.0,0.0,0.0,2909384704.0,38969344.0,1079398400.0,1.97242560512e+11,2.670,5.970,4.300,7890.0,531.0
16-10 19:26:45,0.0,0.025,99.975,0.0,0.0,0.0,2908868608.0,38969344.0,1079398400.0,1.97243076608e+11,2.670,5.970,4.300,7440.0,0.0
16-10 19:26:47,0.0,0.013,99.987,0.0,0.0,0.0,2908741632.0,38977536.0,1079390208.0,1.97243203584e+11,2.450,5.870,4.280,8235.0,840.0
16-10 19:26:49,0.0,0.013,99.987,0.0,0.0,0.0,2908733440.0,38977536.0,1079398400.0,1.97243203584e+11,2.450,5.870,4.280,8295.0,1057.0
16-10 19:26:51,0.0,0.0,100.0,0.0,0.0,0.0,2908418048.0,38977536.0,1079398400.0,1.97243518976e+11,2.450,5.870,4.280,7230.0,0.0
16-10 19:26:53,0.0,0.025,99.975,0.0,0.0,0.0,2908291072.0,38985728.0,1079390208.0,1.97243645952e+11,2.260,5.770,4.250,7186.0,264.0
16-10 19:26:55,0.0,0.013,99.987,0.0,0.0,0.0,2908155904.0,38985728.0,1079398400.0,1.97243772928e+11,2.260,5.770,4.250,8077.0,669.0
16-10 19:26:57,0.0,0.025,99.975,0.0,0.0,0.0,2908155904.0,38985728.0,1079398400.0,1.97243772928e+11,2.080,5.680,4.230,6982.0,650.0
16-10 19:26:59,0.0,0.025,99.975,0.0,0.0,0.0,2908155904.0,38993920.0,1079390208.0,1.97243772928e+11,2.080,5.680,4.230,6225.0,65.0
